"time","tankA.level_m","tankB.level_m","der(tankA.level_m)","der(tankB.level_m)","q_m3s","valve_open_cmd","zeroFlow.y","valveCommand.openCmd","connectingFlow.level_A_m","connectingFlow.level_B_m","connectingFlow.q_m3s","level_A_m","level_B_m","tankA.qIn_m3s","tankA.qOut_m3s","tankB.qIn_m3s","tankB.qOut_m3s","connectingFlow.openCmd"
17.25,0.5168381715536648,0.2831618284463351,-0.01168381715536649,0.01168381715536649,0.005841908577683245,1,0,1,0.5168381715536648,0.2831618284463351,0.005841908577683245,0.5168381715536648,0.2831618284463351,0,0.005841908577683245,0.005841908577683245,0,1
17.4,0.5151147112781254,0.2848852887218746,-0.01151147112781254,0.01151147112781254,0.005755735563906269,1,0,1,0.5151147112781254,0.2848852887218746,0.005755735563906269,0.5151147112781254,0.2848852887218746,0,0.005755735563906269,0.005755735563906269,0,1
17.55,0.5134170561354831,0.286582943864517,-0.0113417056135483,0.0113417056135483,0.005670852806774151,1,0,1,0.5134170561354831,0.286582943864517,0.005670852806774151,0.5134170561354831,0.286582943864517,0,0.005670852806774151,0.005670852806774151,0,1
17.7,0.5117446534604492,0.2882553465395509,-0.01117446534604491,0.01117446534604491,0.005587232673022456,1,0,1,0.5117446534604492,0.2882553465395509,0.005587232673022456,0.5117446534604492,0.2882553465395509,0,0.005587232673022456,0.005587232673022456,0,1
17.85,0.5100969505877345,0.2899030494122655,-0.01100969505877345,0.01100969505877345,0.005504847529386726,1,0,1,0.5100969505877345,0.2899030494122655,0.005504847529386726,0.5100969505877345,0.2899030494122655,0,0.005504847529386726,0.005504847529386726,0,1
18,0.5084733948520503,0.2915266051479496,-0.01084733948520504,0.01084733948520504,0.005423669742602519,1,0,1,0.5084733948520503,0.2915266051479496,0.005423669742602519,0.5084733948520503,0.2915266051479496,0,0.005423669742602519,0.005423669742602519,0,1
18.15,0.5068734335881078,0.2931265664118922,-0.01068734335881078,0.01068734335881078,0.005343671679405391,1,0,1,0.5068734335881078,0.2931265664118922,0.005343671679405391,0.5068734335881078,0.2931265664118922,0,0.005343671679405391,0.005343671679405391,0,1
18.3,0.5052965141306177,0.2947034858693821,-0.01052965141306178,0.01052965141306178,0.005264825706530892,1,0,1,0.5052965141306177,0.2947034858693821,0.005264825706530892,0.5052965141306177,0.2947034858693821,0,0.005264825706530892,0.005264825706530892,0,1
18.45,0.5037420838142916,0.2962579161857083,-0.01037420838142917,0.01037420838142917,0.005187104190714583,1,0,1,0.5037420838142916,0.2962579161857083,0.005187104190714583,0.5037420838142916,0.2962579161857083,0,0.005187104190714583,0.005187104190714583,0,1
18.6,0.50220958997384,0.2977904100261599,-0.01022095899738401,0.01022095899738401,0.005110479498692005,1,0,1,0.50220958997384,0.2977904100261599,0.005110479498692005,0.50220958997384,0.2977904100261599,0,0.005110479498692005,0.005110479498692005,0,1
18.75,0.5006984799439743,0.2993015200560255,-0.01006984799439744,0.01006984799439744,0.00503492399719872,1,0,1,0.5006984799439743,0.2993015200560255,0.00503492399719872,0.5006984799439743,0.2993015200560255,0,0.00503492399719872,0.00503492399719872,0,1
18.9,0.4992082010594057,0.3007917989405943,-0.009920820105940571,0.009920820105940571,0.004960410052970285,1,0,1,0.4992082010594057,0.3007917989405943,0.004960410052970285,0.4992082010594057,0.3007917989405943,0,0.004960410052970285,0.004960410052970285,0,1
19.05,0.4977382006548449,0.3022617993451551,-0.00977382006548449,0.00977382006548449,0.004886910032742245,1,0,1,0.4977382006548449,0.3022617993451551,0.004886910032742245,0.4977382006548449,0.3022617993451551,0,0.004886910032742245,0.004886910032742245,0,1
19.2,0.4962879260650032,0.3037120739349968,-0.009628792606500319,0.009628792606500319,0.00481439630325016,1,0,1,0.4962879260650032,0.3037120739349968,0.00481439630325016,0.4962879260650032,0.3037120739349968,0,0.00481439630325016,0.00481439630325016,0,1
19.35,0.4948568246245916,0.3051431753754084,-0.009485682462459162,0.009485682462459162,0.004742841231229581,1,0,1,0.4948568246245916,0.3051431753754084,0.004742841231229581,0.4948568246245916,0.3051431753754084,0,0.004742841231229581,0.004742841231229581,0,1
19.5,0.4934557615562494,0.3065442384437505,-0.009345576155624946,0.009345576155624946,0.004672788077812473,1,0,1,0.4934557615562494,0.3065442384437505,0.004672788077812473,0.4934557615562494,0.3065442384437505,0,0.004672788077812473,0.004672788077812473,0,1
19.65,0.4920845513383147,0.3079154486616852,-0.009208455133831473,0.009208455133831473,0.004604227566915736,1,0,1,0.4920845513383147,0.3079154486616852,0.004604227566915736,0.4920845513383147,0.3079154486616852,0,0.004604227566915736,0.004604227566915736,0,1
19.8,0.4907340782947678,0.3092659217052321,-0.009073407829476783,0.009073407829476783,0.004536703914738391,1,0,1,0.4907340782947678,0.3092659217052321,0.004536703914738391,0.4907340782947678,0.3092659217052321,0,0.004536703914738391,0.004536703914738391,0,1
19.95,0.4894039366324275,0.3105960633675725,-0.008940393663242752,0.008940393663242752,0.004470196831621376,1,0,1,0.4894039366324275,0.3105960633675725,0.004470196831621376,0.4894039366324275,0.3105960633675725,0,0.004470196831621376,0.004470196831621376,0,1
20.1,0.4880937205581123,0.3119062794418876,-0.008809372055811232,0.008809372055811232,0.004404686027905616,1,0,1,0.4880937205581123,0.3119062794418876,0.004404686027905616,0.4880937205581123,0.3119062794418876,0,0.004404686027905616,0.004404686027905616,0,1
20.25,0.4868030242786411,0.3131969757213589,-0.008680302427864111,0.008680302427864111,0.004340151213932056,1,0,1,0.4868030242786411,0.3131969757213589,0.004340151213932056,0.4868030242786411,0.3131969757213589,0,0.004340151213932056,0.004340151213932056,0,1
20.4,0.4855314420008325,0.3144685579991675,-0.008553144200083252,0.008553144200083252,0.004276572100041626,1,0,1,0.4855314420008325,0.3144685579991675,0.004276572100041626,0.4855314420008325,0.3144685579991675,0,0.004276572100041626,0.004276572100041626,0,1
20.55,0.484278567931505,0.3157214320684949,-0.008427856793150506,0.008427856793150506,0.004213928396575253,1,0,1,0.484278567931505,0.3157214320684949,0.004213928396575253,0.484278567931505,0.3157214320684949,0,0.004213928396575253,0.004213928396575253,0,1
20.7,0.4830439962774775,0.3169560037225224,-0.008304399627747755,0.008304399627747755,0.004152199813873878,1,0,1,0.4830439962774775,0.3169560037225224,0.004152199813873878,0.4830439962774775,0.3169560037225224,0,0.004152199813873878,0.004152199813873878,0,1
20.85,0.4818273212455686,0.3181726787544313,-0.008182732124556863,0.008182732124556863,0.004091366062278431,1,0,1,0.4818273212455686,0.3181726787544313,0.004091366062278431,0.4818273212455686,0.3181726787544313,0,0.004091366062278431,0.004091366062278431,0,1
21,0.4806281370425969,0.3193718629574031,-0.008062813704259693,0.008062813704259693,0.004031406852129846,1,0,1,0.4806281370425969,0.3193718629574031,0.004031406852129846,0.4806281370425969,0.3193718629574031,0,0.004031406852129846,0.004031406852129846,0,1
21.15,0.4794460378753812,0.3205539621246187,-0.007944603787538125,0.007944603787538125,0.003972301893769062,1,0,1,0.4794460378753812,0.3205539621246187,0.003972301893769062,0.4794460378753812,0.3205539621246187,0,0.003972301893769062,0.003972301893769062,0,1
21.3,0.4782806179507401,0.3217193820492599,-0.007828061795074009,0.007828061795074009,0.003914030897537005,1,0,1,0.4782806179507401,0.3217193820492599,0.003914030897537005,0.4782806179507401,0.3217193820492599,0,0.003914030897537005,0.003914030897537005,0,1
21.45,0.4771314714754922,0.3228685285245077,-0.007713147147549224,0.007713147147549224,0.003856573573774612,1,0,1,0.4771314714754922,0.3228685285245077,0.003856573573774612,0.4771314714754922,0.3228685285245077,0,0.003856573573774612,0.003856573573774612,0,1
21.6,0.4759981926564563,0.3240018073435437,-0.00759981926564563,0.00759981926564563,0.003799909632822815,1,0,1,0.4759981926564563,0.3240018073435437,0.003799909632822815,0.4759981926564563,0.3240018073435437,0,0.003799909632822815,0.003799909632822815,0,1
21.75,0.4748803757004511,0.3251196242995489,-0.007488037570045109,0.007488037570045109,0.003744018785022554,1,0,1,0.4748803757004511,0.3251196242995489,0.003744018785022554,0.4748803757004511,0.3251196242995489,0,0.003744018785022554,0.003744018785022554,0,1
21.9,0.473777614814295,0.326222385185705,-0.007377761481429501,0.007377761481429501,0.003688880740714751,1,0,1,0.473777614814295,0.326222385185705,0.003688880740714751,0.473777614814295,0.326222385185705,0,0.003688880740714751,0.003688880740714751,0,1
22.05,0.4726895042048069,0.327310495795193,-0.007268950420480697,0.007268950420480697,0.003634475210240348,1,0,1,0.4726895042048069,0.327310495795193,0.003634475210240348,0.4726895042048069,0.327310495795193,0,0.003634475210240348,0.003634475210240348,0,1
22.2,0.4716156380788055,0.3283843619211945,-0.00716156380788055,0.00716156380788055,0.003580781903940275,1,0,1,0.4716156380788055,0.3283843619211945,0.003580781903940275,0.4716156380788055,0.3283843619211945,0,0.003580781903940275,0.003580781903940275,0,1
22.35,0.4705556106431094,0.3294443893568905,-0.007055561064310945,0.007055561064310945,0.003527780532155472,1,0,1,0.4705556106431094,0.3294443893568905,0.003527780532155472,0.4705556106431094,0.3294443893568905,0,0.003527780532155472,0.003527780532155472,0,1
22.5,0.4695090161045373,0.3304909838954626,-0.006950901610453736,0.006950901610453736,0.003475450805226868,1,0,1,0.4695090161045373,0.3304909838954626,0.003475450805226868,0.4695090161045373,0.3304909838954626,0,0.003475450805226868,0.003475450805226868,0,1
22.65,0.468484129115967,0.3315158708840329,-0.006848412911596703,0.006848412911596703,0.003424206455798351,1,0,1,0.468484129115967,0.3315158708840329,0.003424206455798351,0.468484129115967,0.3315158708840329,0,0.003424206455798351,0.003424206455798351,0,1
22.8,0.4674828697394693,0.3325171302605306,-0.006748286973946933,0.006748286973946933,0.003374143486973466,1,0,1,0.4674828697394693,0.3325171302605306,0.003374143486973466,0.4674828697394693,0.3325171302605306,0,0.003374143486973466,0.003374143486973466,0,1
22.95,0.4664964796362631,0.3335035203637369,-0.00664964796362631,0.00664964796362631,0.003324823981813155,1,0,1,0.4664964796362631,0.3335035203637369,0.003324823981813155,0.4664964796362631,0.3335035203637369,0,0.003324823981813155,0.003324823981813155,0,1
23.1,0.4655246731899805,0.3344753268100194,-0.006552467318998056,0.006552467318998056,0.003276233659499028,1,0,1,0.4655246731899805,0.3344753268100194,0.003276233659499028,0.4655246731899805,0.3344753268100194,0,0.003276233659499028,0.003276233659499028,0,1
23.25,0.4645671647842537,0.3354328352157462,-0.006456716478425373,0.006456716478425373,0.003228358239212687,1,0,1,0.4645671647842537,0.3354328352157462,0.003228358239212687,0.4645671647842537,0.3354328352157462,0,0.003228358239212687,0.003228358239212687,0,1
23.4,0.4636236688027147,0.3363763311972852,-0.006362366880271475,0.006362366880271475,0.003181183440135738,1,0,1,0.4636236688027147,0.3363763311972852,0.003181183440135738,0.4636236688027147,0.3363763311972852,0,0.003181183440135738,0.003181183440135738,0,1
23.55,0.4626938996289955,0.3373061003710044,-0.006269389962899552,0.006269389962899552,0.003134694981449776,1,0,1,0.4626938996289955,0.3373061003710044,0.003134694981449776,0.4626938996289955,0.3373061003710044,0,0.003134694981449776,0.003134694981449776,0,1
23.7,0.4617775716467283,0.3382224283532717,-0.006177757164672832,0.006177757164672832,0.003088878582336416,1,0,1,0.4617775716467283,0.3382224283532717,0.003088878582336416,0.4617775716467283,0.3382224283532717,0,0.003088878582336416,0.003088878582336416,0,1
23.85,0.460874399239545,0.3391256007604549,-0.006087439923954502,0.006087439923954502,0.003043719961977251,1,0,1,0.460874399239545,0.3391256007604549,0.003043719961977251,0.460874399239545,0.3391256007604549,0,0.003043719961977251,0.003043719961977251,0,1
24,0.4599840967910779,0.3400159032089221,-0.005998409679107791,0.005998409679107791,0.002999204839553896,1,0,1,0.4599840967910779,0.3400159032089221,0.002999204839553896,0.4599840967910779,0.3400159032089221,0,0.002999204839553896,0.002999204839553896,0,1
24.15,0.4591063786849588,0.3408936213150411,-0.005910637868495889,0.005910637868495889,0.002955318934247944,1,0,1,0.4591063786849588,0.3408936213150411,0.002955318934247944,0.4591063786849588,0.3408936213150411,0,0.002955318934247944,0.002955318934247944,0,1
24.3,0.45824095930482,0.3417590406951799,-0.005824095930482004,0.005824095930482004,0.002912047965241002,1,0,1,0.45824095930482,0.3417590406951799,0.002912047965241002,0.45824095930482,0.3417590406951799,0,0.002912047965241002,0.002912047965241002,0,1
24.45,0.4573875530342935,0.3426124469657064,-0.005738755303429355,0.005738755303429355,0.002869377651714678,1,0,1,0.4573875530342935,0.3426124469657064,0.002869377651714678,0.4573875530342935,0.3426124469657064,0,0.002869377651714678,0.002869377651714678,0,1
24.6,0.4565458742570114,0.3434541257429886,-0.005654587425701141,0.005654587425701141,0.00282729371285057,1,0,1,0.4565458742570114,0.3434541257429886,0.00282729371285057,0.4565458742570114,0.3434541257429886,0,0.00282729371285057,0.00282729371285057,0,1
24.75,0.4557156373566057,0.3442843626433942,-0.005571563735660573,0.005571563735660573,0.002785781867830287,1,0,1,0.4557156373566057,0.3442843626433942,0.002785781867830287,0.4557156373566057,0.3442843626433942,0,0.002785781867830287,0.002785781867830287,0,1
24.9,0.4548965567167085,0.3451034432832915,-0.005489655671670851,0.005489655671670851,0.002744827835835426,1,0,1,0.4548965567167085,0.3451034432832915,0.002744827835835426,0.4548965567167085,0.3451034432832915,0,0.002744827835835426,0.002744827835835426,0,1
25.05,0.4540883467209519,0.345911653279048,-0.005408834672095192,0.005408834672095192,0.002704417336047596,1,0,1,0.4540883467209519,0.345911653279048,0.002704417336047596,0.4540883467209519,0.345911653279048,0,0.002704417336047596,0.002704417336047596,0,1
25.2,0.453290721752968,0.346709278247032,-0.005329072175296801,0.005329072175296801,0.002664536087648401,1,0,1,0.453290721752968,0.346709278247032,0.002664536087648401,0.453290721752968,0.346709278247032,0,0.002664536087648401,0.002664536087648401,0,1
25.35,0.4525033961963887,0.3474966038036112,-0.005250339619638872,0.005250339619638872,0.002625169809819436,1,0,1,0.4525033961963887,0.3474966038036112,0.002625169809819436,0.4525033961963887,0.3474966038036112,0,0.002625169809819436,0.002625169809819436,0,1
25.5,0.4517260844348464,0.3482739155651535,-0.005172608443484644,0.005172608443484644,0.002586304221742322,1,0,1,0.4517260844348464,0.3482739155651535,0.002586304221742322,0.4517260844348464,0.3482739155651535,0,0.002586304221742322,0.002586304221742322,0,1
25.65,0.4509585008519728,0.3490414991480271,-0.005095850085197285,0.005095850085197285,0.002547925042598642,1,0,1,0.4509585008519728,0.3490414991480271,0.002547925042598642,0.4509585008519728,0.3490414991480271,0,0.002547925042598642,0.002547925042598642,0,1
25.8,0.4502060021330325,0.3497939978669675,-0.00502060021330325,0.00502060021330325,0.002510300106651625,1,0,1,0.4502060021330325,0.3497939978669675,0.002510300106651625,0.4502060021330325,0.3497939978669675,0,0.002510300106651625,0.002510300106651625,0,1
25.95,0.4494715648254214,0.3505284351745785,-0.004947156482542143,0.004947156482542143,0.002473578241271071,1,0,1,0.4494715648254214,0.3505284351745785,0.002473578241271071,0.4494715648254214,0.3505284351745785,0,0.002473578241271071,0.002473578241271071,0,1
26.1,0.4487479477510141,0.3512520522489858,-0.004874794775101415,0.004874794775101415,0.002437397387550708,1,0,1,0.4487479477510141,0.3512520522489858,0.002437397387550708,0.4487479477510141,0.3512520522489858,0,0.002437397387550708,0.002437397387550708,0,1
26.25,0.4480349519574615,0.3519650480425384,-0.004803495195746155,0.004803495195746155,0.002401747597873078,1,0,1,0.4480349519574615,0.3519650480425384,0.002401747597873078,0.4480349519574615,0.3519650480425384,0,0.002401747597873078,0.002401747597873078,0,1
26.4,0.4473323784924143,0.3526676215075857,-0.004733237849241428,0.004733237849241428,0.002366618924620714,1,0,1,0.4473323784924143,0.3526676215075857,0.002366618924620714,0.4473323784924143,0.3526676215075857,0,0.002366618924620714,0.002366618924620714,0,1
26.55,0.4466400284035231,0.3533599715964769,-0.004664002840352311,0.004664002840352311,0.002332001420176155,1,0,1,0.4466400284035231,0.3533599715964769,0.002332001420176155,0.4466400284035231,0.3533599715964769,0,0.002332001420176155,0.002332001420176155,0,1
26.7,0.4459577027384389,0.3540422972615611,-0.004595770273843891,0.004595770273843891,0.002297885136921946,1,0,1,0.4459577027384389,0.3540422972615611,0.002297885136921946,0.4459577027384389,0.3540422972615611,0,0.002297885136921946,0.002297885136921946,0,1
26.85,0.4452852025448124,0.3547147974551876,-0.004528520254481238,0.004528520254481238,0.002264260127240619,1,0,1,0.4452852025448124,0.3547147974551876,0.002264260127240619,0.4452852025448124,0.3547147974551876,0,0.002264260127240619,0.002264260127240619,0,1
27,0.4446223288702942,0.3553776711297057,-0.004462232887029427,0.004462232887029427,0.002231116443514714,1,0,1,0.4446223288702942,0.3553776711297057,0.002231116443514714,0.4446223288702942,0.3553776711297057,0,0.002231116443514714,0.002231116443514714,0,1
27.15,0.4439688827625355,0.3560311172374644,-0.004396888276253552,0.004396888276253552,0.002198444138126776,1,0,1,0.4439688827625355,0.3560311172374644,0.002198444138126776,0.4439688827625355,0.3560311172374644,0,0.002198444138126776,0.002198444138126776,0,1
27.3,0.4433246652691865,0.3566753347308134,-0.004332466526918655,0.004332466526918655,0.002166233263459327,1,0,1,0.4433246652691865,0.3566753347308134,0.002166233263459327,0.4433246652691865,0.3566753347308134,0,0.002166233263459327,0.002166233263459327,0,1
27.45,0.4426894774378984,0.3573105225621015,-0.004268947743789847,0.004268947743789847,0.002134473871894923,1,0,1,0.4426894774378984,0.3573105225621015,0.002134473871894923,0.4426894774378984,0.3573105225621015,0,0.002134473871894923,0.002134473871894923,0,1
27.6,0.4420631203163218,0.3579368796836781,-0.004206312031632187,0.004206312031632187,0.002103156015816093,1,0,1,0.4420631203163218,0.3579368796836781,0.002103156015816093,0.4420631203163218,0.3579368796836781,0,0.002103156015816093,0.002103156015816093,0,1
27.75,0.4414453949521076,0.3585546050478924,-0.004144539495210759,0.004144539495210759,0.002072269747605379,1,0,1,0.4414453949521076,0.3585546050478924,0.002072269747605379,0.4414453949521076,0.3585546050478924,0,0.002072269747605379,0.002072269747605379,0,1
27.9,0.4408361023929063,0.3591638976070937,-0.00408361023929063,0.00408361023929063,0.002041805119645315,1,0,1,0.4408361023929063,0.3591638976070937,0.002041805119645315,0.4408361023929063,0.3591638976070937,0,0.002041805119645315,0.002041805119645315,0,1
28.05,0.4402350436863688,0.3597649563136311,-0.004023504368636888,0.004023504368636888,0.002011752184318444,1,0,1,0.4402350436863688,0.3597649563136311,0.002011752184318444,0.4402350436863688,0.3597649563136311,0,0.002011752184318444,0.002011752184318444,0,1
28.2,0.439642019880146,0.360357980119854,-0.003964201988014599,0.003964201988014599,0.001982100994007299,1,0,1,0.439642019880146,0.360357980119854,0.001982100994007299,0.439642019880146,0.360357980119854,0,0.001982100994007299,0.001982100994007299,0,1
28.35,0.4390568320218884,0.3609431679781115,-0.003905683202188848,0.003905683202188848,0.001952841601094424,1,0,1,0.4390568320218884,0.3609431679781115,0.001952841601094424,0.4390568320218884,0.3609431679781115,0,0.001952841601094424,0.001952841601094424,0,1
28.5,0.4384792811592471,0.3615207188407528,-0.003847928115924715,0.003847928115924715,0.001923964057962357,1,0,1,0.4384792811592471,0.3615207188407528,0.001923964057962357,0.4384792811592471,0.3615207188407528,0,0.001923964057962357,0.001923964057962357,0,1
28.65,0.4379091683398726,0.3620908316601273,-0.003790916833987268,0.003790916833987268,0.001895458416993634,1,0,1,0.4379091683398726,0.3620908316601273,0.001895458416993634,0.4379091683398726,0.3620908316601273,0,0.001895458416993634,0.001895458416993634,0,1
28.8,0.4373462946114158,0.3626537053885842,-0.003734629461141581,0.003734629461141581,0.001867314730570791,1,0,1,0.4373462946114158,0.3626537053885842,0.001867314730570791,0.4373462946114158,0.3626537053885842,0,0.001867314730570791,0.001867314730570791,0,1
28.95,0.4367936954668752,0.3632063045331247,-0.003679369546687522,0.003679369546687522,0.001839684773343761,1,0,1,0.4367936954668752,0.3632063045331247,0.001839684773343761,0.4367936954668752,0.3632063045331247,0,0.001839684773343761,0.001839684773343761,0,1
29.1,0.4362543890195193,0.3637456109804806,-0.003625438901951933,0.003625438901951933,0.001812719450975967,1,0,1,0.4362543890195193,0.3637456109804806,0.001812719450975967,0.4362543890195193,0.3637456109804806,0,0.001812719450975967,0.001812719450975967,0,1
29.25,0.4357230293479004,0.3642769706520995,-0.003572302934790045,0.003572302934790045,0.001786151467395023,1,0,1,0.4357230293479004,0.3642769706520995,0.001786151467395023,0.4357230293479004,0.3642769706520995,0,0.001786151467395023,0.001786151467395023,0,1
29.4,0.4351994756673774,0.3648005243326225,-0.003519947566737747,0.003519947566737747,0.001759973783368873,1,0,1,0.4351994756673774,0.3648005243326225,0.001759973783368873,0.4351994756673774,0.3648005243326225,0,0.001759973783368873,0.001759973783368873,0,1
29.55,0.4346835871933092,0.3653164128066907,-0.003468358719330922,0.003468358719330922,0.001734179359665461,1,0,1,0.4346835871933092,0.3653164128066907,0.001734179359665461,0.4346835871933092,0.3653164128066907,0,0.001734179359665461,0.001734179359665461,0,1
29.7,0.4341752231410545,0.3658247768589454,-0.003417522314105454,0.003417522314105454,0.001708761157052727,1,0,1,0.4341752231410545,0.3658247768589454,0.001708761157052727,0.4341752231410545,0.3658247768589454,0,0.001708761157052727,0.001708761157052727,0,1
29.85,0.4336742427259723,0.3663257572740277,-0.00336742427259723,0.00336742427259723,0.001683712136298615,1,0,1,0.4336742427259723,0.3663257572740277,0.001683712136298615,0.4336742427259723,0.3663257572740277,0,0.001683712136298615,0.001683712136298615,0,1
30,0.4331805051634212,0.3668194948365787,-0.003318050516342125,0.003318050516342125,0.001659025258171062,1,0,1,0.4331805051634212,0.3668194948365787,0.001659025258171062,0.4331805051634212,0.3668194948365787,0,0.001659025258171062,0.001659025258171062,0,1
30.15,0.4326938696687603,0.3673061303312396,-0.003269386966876037,0.003269386966876037,0.001634693483438018,1,0,1,0.4326938696687603,0.3673061303312396,0.001634693483438018,0.4326938696687603,0.3673061303312396,0,0.001634693483438018,0.001634693483438018,0,1
