"time","capacitor.v","inductor.i","der(capacitor.v)","der(inductor.i)","ground.p.i","ground.p.v","idealSwitch.LossPower","idealSwitch.T_heatPort","idealSwitch.v","inductor.v","resistor.LossPower","resistor.R_actual","resistor.n.v","resistor.v","switch_closed","idealSwitch.control","capacitor.i","capacitor.n.i","capacitor.n.v","capacitor.p.i","capacitor.p.v","capacitor_voltage_V","idealSwitch.i","idealSwitch.n.i","idealSwitch.n.v","idealSwitch.p.i","idealSwitch.p.v","inductor.n.i","inductor.n.v","inductor.p.i","inductor.p.v","loop_current_A","resistor.i","resistor.n.i","resistor.p.i","resistor.p.v","scheduledSwitch.closed"
3.15,9.99996850009072,-9.999966500107418e-06,-9.999966500107418e-06,9.99911264898401e-12,0,0,9.999933000327062e-05,293.15,-9.999966500107419,9.99911264898401e-12,1.999986600065412e-11,0.2,9.999968500100719,-1.999993300021484e-06,0,0,-9.999966500107418e-06,9.999966500107418e-06,0,-9.999966500107418e-06,9.99996850009072,9.99996850009072,-9.999966500107418e-06,9.999966500107418e-06,9.999966500107419,-9.999966500107418e-06,0,9.999966500107418e-06,9.99996850009072,-9.999966500107418e-06,9.999968500100719,-9.999966500107418e-06,-9.999966500107418e-06,9.999966500107418e-06,-9.999966500107418e-06,9.999966500107419,0
3.3,9.999967000098138,-9.999965000115137e-06,-9.999965000115137e-06,9.99911264898401e-12,0,0,9.999930000352775e-05,293.15,-9.999965000115138,9.99911264898401e-12,1.999986000070555e-11,0.2,9.999967000108137,-1.999993000023027e-06,0,0,-9.999965000115137e-06,9.999965000115137e-06,0,-9.999965000115137e-06,9.999967000098138,9.999967000098138,-9.999965000115137e-06,9.999965000115137e-06,9.999965000115138,-9.999965000115137e-06,0,9.999965000115137e-06,9.999967000098138,-9.999965000115137e-06,9.999967000108137,-9.999965000115137e-06,-9.999965000115137e-06,9.999965000115137e-06,-9.999965000115137e-06,9.999965000115138,0
3.45,9.999965500105557,-9.999963500122855e-06,-9.999963500122855e-06,9.99733629214461e-12,0,0,9.999927000378934e-05,293.15,-9.999963500122854,9.99733629214461e-12,1.999985400075787e-11,0.2,9.999965500115554,-1.999992700024571e-06,0,0,-9.999963500122855e-06,9.999963500122855e-06,0,-9.999963500122855e-06,9.999965500105557,9.999965500105557,-9.999963500122855e-06,9.999963500122855e-06,9.999963500122854,-9.999963500122855e-06,0,9.999963500122855e-06,9.999965500105557,-9.999963500122855e-06,9.999965500115554,-9.999963500122855e-06,-9.999963500122855e-06,9.999963500122855e-06,-9.999963500122855e-06,9.999963500122854,0
3.6,9.999964000112975,-9.999962000130572e-06,-9.999962000130572e-06,9.99733629214461e-12,0,0,9.999924000405544e-05,293.15,-9.999962000130573,9.99733629214461e-12,1.999984800081108e-11,0.2,9.999964000122972,-1.999992400026114e-06,0,0,-9.999962000130572e-06,9.999962000130572e-06,0,-9.999962000130572e-06,9.999964000112975,9.999964000112975,-9.999962000130572e-06,9.999962000130572e-06,9.999962000130573,-9.999962000130572e-06,0,9.999962000130572e-06,9.999964000112975,-9.999962000130572e-06,9.999964000122972,-9.999962000130572e-06,-9.999962000130572e-06,9.999962000130572e-06,-9.999962000130572e-06,9.999962000130573,0
3.75,9.999962500120391,-9.999960500138291e-06,-9.999960500138291e-06,1.000088900582341e-11,0,0,9.999921000432607e-05,293.15,-9.999960500138291,1.000088900582341e-11,1.999984200086521e-11,0.2,9.999962500130392,-1.999992100027658e-06,0,0,-9.999960500138291e-06,9.999960500138291e-06,0,-9.999960500138291e-06,9.999962500120391,9.999962500120391,-9.999960500138291e-06,9.999960500138291e-06,9.999960500138291,-9.999960500138291e-06,0,9.999960500138291e-06,9.999962500120391,-9.999960500138291e-06,9.999962500130392,-9.999960500138291e-06,-9.999960500138291e-06,9.999960500138291e-06,-9.999960500138291e-06,9.999960500138291,0
3.9,9.99996100012781,-9.999959000146008e-06,-9.999959000146008e-06,9.99911264898401e-12,0,0,9.999918000460115e-05,293.15,-9.999959000146008,9.99911264898401e-12,1.999983600092023e-11,0.2,9.999961000137809,-1.999991800029202e-06,0,0,-9.999959000146008e-06,9.999959000146008e-06,0,-9.999959000146008e-06,9.99996100012781,9.99996100012781,-9.999959000146008e-06,9.999959000146008e-06,9.999959000146008,-9.999959000146008e-06,0,9.999959000146008e-06,9.99996100012781,-9.999959000146008e-06,9.999961000137809,-9.999959000146008e-06,-9.999959000146008e-06,9.999959000146008e-06,-9.999959000146008e-06,9.999959000146008,0
4.05,9.999959500135228,-9.999957500153726e-06,-9.999957500153726e-06,9.99911264898401e-12,0,0,9.999915000488077e-05,293.15,-9.999957500153727,9.99911264898401e-12,1.999983000097615e-11,0.2,9.999959500145227,-1.999991500030745e-06,0,0,-9.999957500153726e-06,9.999957500153726e-06,0,-9.999957500153726e-06,9.999959500135228,9.999959500135228,-9.999957500153726e-06,9.999957500153726e-06,9.999957500153727,-9.999957500153726e-06,0,9.999957500153726e-06,9.999959500135228,-9.999957500153726e-06,9.999959500145227,-9.999957500153726e-06,-9.999957500153726e-06,9.999957500153726e-06,-9.999957500153726e-06,9.999957500153727,0
4.2,9.999958000142646,-9.999956000161445e-06,-9.999956000161445e-06,9.99911264898401e-12,0,0,9.999912000516489e-05,293.15,-9.999956000161445,9.99911264898401e-12,1.999982400103298e-11,0.2,9.999958000152645,-1.999991200032289e-06,0,0,-9.999956000161445e-06,9.999956000161445e-06,0,-9.999956000161445e-06,9.999958000142646,9.999958000142646,-9.999956000161445e-06,9.999956000161445e-06,9.999956000161445,-9.999956000161445e-06,0,9.999956000161445e-06,9.999958000142646,-9.999956000161445e-06,9.999958000152645,-9.999956000161445e-06,-9.999956000161445e-06,9.999956000161445e-06,-9.999956000161445e-06,9.999956000161445,0
4.35,9.999956500150065,-9.999954500169162e-06,-9.999954500169162e-06,9.99911264898401e-12,0,0,9.999909000545349e-05,293.15,-9.999954500169164,9.99911264898401e-12,1.99998180010907e-11,0.2,9.999956500160064,-1.999990900033833e-06,0,0,-9.999954500169162e-06,9.999954500169162e-06,0,-9.999954500169162e-06,9.999956500150065,9.999956500150065,-9.999954500169162e-06,9.999954500169162e-06,9.999954500169164,-9.999954500169162e-06,0,9.999954500169162e-06,9.999956500150065,-9.999954500169162e-06,9.999956500160064,-9.999954500169162e-06,-9.999954500169162e-06,9.999954500169162e-06,-9.999954500169162e-06,9.999954500169164,0
4.5,9.999955000157481,-9.99995300017688e-06,-9.99995300017688e-06,9.99911264898401e-12,0,0,9.999906000574659e-05,293.15,-9.99995300017688,9.99911264898401e-12,1.999981200114932e-11,0.2,9.99995500016748,-1.999990600035376e-06,0,0,-9.99995300017688e-06,9.99995300017688e-06,0,-9.99995300017688e-06,9.999955000157481,9.999955000157481,-9.99995300017688e-06,9.99995300017688e-06,9.99995300017688,-9.99995300017688e-06,0,9.99995300017688e-06,9.999955000157481,-9.99995300017688e-06,9.99995500016748,-9.99995300017688e-06,-9.99995300017688e-06,9.99995300017688e-06,-9.99995300017688e-06,9.99995300017688,0
4.65,9.999953500164899,-9.999951500184597e-06,-9.999951500184597e-06,9.99733629214461e-12,0,0,9.999903000604417e-05,293.15,-9.999951500184597,9.99733629214461e-12,1.999980600120884e-11,0.2,9.999953500174897,-1.999990300036919e-06,0,0,-9.999951500184597e-06,9.999951500184597e-06,0,-9.999951500184597e-06,9.999953500164899,9.999953500164899,-9.999951500184597e-06,9.999951500184597e-06,9.999951500184597,-9.999951500184597e-06,0,9.999951500184597e-06,9.999953500164899,-9.999951500184597e-06,9.999953500174897,-9.999951500184597e-06,-9.999951500184597e-06,9.999951500184597e-06,-9.999951500184597e-06,9.999951500184597,0
4.8,9.999952000174913,-9.99995000019491e-06,-9.99995000019491e-06,9.99733629214461e-12,0,0,9.999900000639819e-05,293.15,-9.999950000194911,9.99733629214461e-12,1.999980000127964e-11,0.2,9.99995200018491,-1.999990000038982e-06,0,0,-9.99995000019491e-06,9.99995000019491e-06,0,-9.99995000019491e-06,9.999952000174913,9.999952000174913,-9.99995000019491e-06,9.99995000019491e-06,9.999950000194911,-9.99995000019491e-06,0,9.99995000019491e-06,9.999952000174913,-9.99995000019491e-06,9.99995200018491,-9.99995000019491e-06,-9.99995000019491e-06,9.99995000019491e-06,-9.99995000019491e-06,9.999950000194911,0
4.95,9.999950500189449,-9.999948500209746e-06,-9.999948500209746e-06,9.995559935305209e-12,0,0,9.999897000684714e-05,293.15,-9.999948500209745,9.995559935305209e-12,1.999979400136943e-11,0.2,9.999950500199445,-1.999989700041949e-06,0,0,-9.999948500209746e-06,9.999948500209746e-06,0,-9.999948500209746e-06,9.999950500189449,9.999950500189449,-9.999948500209746e-06,9.999948500209746e-06,9.999948500209745,-9.999948500209746e-06,0,9.999948500209746e-06,9.999950500189449,-9.999948500209746e-06,9.999950500199445,-9.999948500209746e-06,-9.999948500209746e-06,9.999948500209746e-06,-9.999948500209746e-06,9.999948500209745,0
5.000000001000071,9.999950000194284,-9.999948000214681e-06,-9.999948000214681e-06,9.99733629214461e-12,0,0,9.99989600069976e-05,293.15,-9.999948000214681,9.99733629214461e-12,1.999979200139952e-11,0.2,9.999950000204281,-1.999989600042936e-06,0,0,-9.999948000214681e-06,9.999948000214681e-06,0,-9.999948000214681e-06,9.999950000194284,9.999950000194284,-9.999948000214681e-06,9.999948000214681e-06,9.999948000214681,-9.999948000214681e-06,0,9.999948000214681e-06,9.999950000194284,-9.999948000214681e-06,9.999950000204281,-9.999948000214681e-06,-9.999948000214681e-06,9.999948000214681e-06,-9.999948000214681e-06,9.999948000214681,0
5.000000001000071,9.999950000194284,-9.999948000214681e-06,-9.999948000214681e-06,-9.999948000194683,0,0,9.999896000699759e-17,293.15,-9.999948000214681e-12,-9.999948000194683,1.999979200139952e-11,0.2,1.999999599990936e-06,-1.999989600042936e-06,1,1,-9.999948000214681e-06,9.999948000214681e-06,0,-9.999948000214681e-06,9.999950000194284,9.999950000194284,-9.999948000214681e-06,9.999948000214681e-06,9.999948000214681e-12,-9.999948000214681e-06,0,9.999948000214681e-06,9.999950000194284,-9.999948000214681e-06,1.999999599990936e-06,-9.999948000214681e-06,-9.999948000214681e-06,9.999948000214681e-06,-9.999948000214681e-06,9.999948000214681e-12,1
5.1,9.950322852653231,-0.988421285065109,-0.988421285065109,-9.752637607218924,0,0,9.769766367697612e-07,293.15,-9.884212850651088e-07,-9.752637607218924,0.1953953273539523,0.2,0.1976852454343069,-0.1976842570130218,1,1,-0.988421285065109,0.988421285065109,0,-0.988421285065109,9.950322852653231,9.950322852653231,-0.988421285065109,0.988421285065109,9.884212850651088e-07,-0.988421285065109,0,0.988421285065109,9.950322852653231,-0.988421285065109,0.1976852454343069,-0.988421285065109,-0.988421285065109,0.988421285065109,-0.988421285065109,9.884212850651088e-07,1
5.25,9.694186503522811,-2.413204776324022,-2.413204776324022,-9.21154313505323,0,0,5.823557292473075e-06,293.15,-2.413204776324022e-06,-9.21154313505323,1.164711458494615,0.2,0.4826433684695808,-0.4826409552648045,1,1,-2.413204776324022,2.413204776324022,0,-2.413204776324022,9.694186503522811,9.694186503522811,-2.413204776324022,2.413204776324022,2.413204776324022e-06,-2.413204776324022,0,2.413204776324022,9.694186503522811,-2.413204776324022,0.4826433684695808,-2.413204776324022,-2.413204776324022,2.413204776324022,-2.413204776324022,2.413204776324022e-06,1
5.4,9.231141169237448,-3.742489432279354,-3.742489432279354,-8.482639540292144,0,0,1.400622715072264e-05,293.15,-3.742489432279354e-06,-8.482639540292144,2.801245430144529,0.2,0.7485016289453031,-0.7484978864558709,1,1,-3.742489432279354,3.742489432279354,0,-3.742489432279354,9.231141169237448,9.231141169237448,-3.742489432279354,3.742489432279354,3.742489432279354e-06,-3.742489432279354,0,3.742489432279354,9.231141169237448,-3.742489432279354,0.7485016289453031,-3.742489432279354,-3.742489432279354,3.742489432279354,-3.742489432279354,3.742489432279354e-06,1
5.55,8.577545239832146,-4.949690005125542,-4.949690005125542,-7.587602289117032,0,0,2.449943114683969e-05,293.15,-4.949690005125542e-06,-7.587602289117032,4.899886229367937,0.2,0.9899429507151135,-0.9899380010251084,1,1,-4.949690005125542,4.949690005125542,0,-4.949690005125542,8.577545239832146,8.577545239832146,-4.949690005125542,4.949690005125542,4.949690005125542e-06,-4.949690005125542,0,4.949690005125542,8.577545239832146,-4.949690005125542,0.9899429507151135,-4.949690005125542,-4.949690005125542,4.949690005125542,-4.949690005125542,4.949690005125542e-06,1
5.7,7.753492322713123,-6.011701973440407,-6.011701973440407,-6.551145916323069,0,0,3.614056061746728e-05,293.15,-6.011701973440407e-06,-6.551145916323069,7.228112123493458,0.2,1.202346406390055,-1.202340394688082,1,1,-6.011701973440407,6.011701973440407,0,-6.011701973440407,7.753492322713123,7.753492322713123,-6.011701973440407,6.011701973440407,6.011701973440407e-06,-6.011701973440407,0,6.011701973440407,7.753492322713123,-6.011701973440407,1.202346406390055,-6.011701973440407,-6.011701973440407,6.011701973440407,-6.011701973440407,6.011701973440407e-06,1
5.85,6.782255797871175,-6.909318897481824,-6.909318897481824,-5.400385109055913,0,0,4.773868762709944e-05,293.15,-6.909318897481823e-06,-5.400385109055913,9.54773752541989,0.2,1.381870688815262,-1.381863779496365,1,1,-6.909318897481824,6.909318897481824,0,-6.909318897481824,6.782255797871175,6.782255797871175,-6.909318897481824,6.909318897481824,6.909318897481823e-06,-6.909318897481824,0,6.909318897481824,6.782255797871175,-6.909318897481824,1.381870688815262,-6.909318897481824,-6.909318897481824,6.909318897481824,-6.909318897481824,6.909318897481823e-06,1
6,5.689672491984373,-7.627542106040136,-7.627542106040136,-4.16415644323424,0,0,5.817939857941519e-05,293.15,-7.627542106040135e-06,-4.16415644323424,11.63587971588304,0.2,1.525516048750133,-1.525508421208027,1,1,-7.627542106040136,7.627542106040136,0,-7.627542106040136,5.689672491984373,5.689672491984373,-7.627542106040136,7.627542106040136,7.627542106040135e-06,-7.627542106040136,0,7.627542106040136,5.689672491984373,-7.627542106040136,1.525516048750133,-7.627542106040136,-7.627542106040136,7.627542106040136,-7.627542106040136,7.627542106040135e-06,1
6.15,4.503499632029386,-8.155784577153812,-8.155784577153812,-2.872334560814046,0,0,6.651682206893996e-05,293.15,-8.15578457715381e-06,-2.872334560814046,13.303364413788,0.2,1.63116507121534,-1.631156915430762,1,1,-8.155784577153812,8.155784577153812,0,-8.155784577153812,4.503499632029386,4.503499632029386,-8.155784577153812,8.155784577153812,8.15578457715381e-06,-8.155784577153812,0,8.155784577153812,4.503499632029386,-8.155784577153812,1.63116507121534,-8.155784577153812,-8.155784577153812,8.155784577153812,-8.155784577153812,8.15578457715381e-06,1
6.3,3.252747160852734,-8.487973713452213,-8.487973713452213,-1.555143930188577,0,0,7.204569776025575e-05,293.15,-8.487973713452213e-06,-1.555143930188577,14.40913955205115,0.2,1.697603230664156,-1.697594742690443,1,1,-8.487973713452213,8.487973713452213,0,-8.487973713452213,3.252747160852734,3.252747160852734,-8.487973713452213,8.487973713452213,8.487973713452213e-06,-8.487973713452213,0,8.487973713452213,3.252747160852734,-8.487973713452213,1.697603230664156,-8.487973713452213,-8.487973713452213,8.487973713452213,-8.487973713452213,8.487973713452213e-06,1
6.45,1.966995440551681,-8.622554566930226,-8.622554566930226,-0.242475904611068,0,0,7.43484472596893e-05,293.15,-8.622554566930226e-06,-0.242475904611068,14.86968945193786,0.2,1.724519535940612,-1.724510913386045,1,1,-8.622554566930226,8.622554566930226,0,-8.622554566930226,1.966995440551681,1.966995440551681,-8.622554566930226,8.622554566930226,8.622554566930226e-06,-8.622554566930226,0,8.622554566930226,1.966995440551681,-8.622554566930226,1.724519535940612,-8.622554566930226,-8.622554566930226,8.622554566930226,-8.622554566930226,8.622554566930226e-06,1
6.6,0.6757253194548447,-8.562389815210683,-8.562389815210683,1.036761205977107,0,0,7.331451934762363e-05,293.15,-8.562389815210683e-06,1.036761205977107,14.66290386952473,0.2,1.712486525431952,-1.712477963042137,1,1,-8.562389815210683,8.562389815210683,0,-8.562389815210683,0.6757253194548447,0.6757253194548447,-8.562389815210683,8.562389815210683,8.562389815210683e-06,-8.562389815210683,0,8.562389815210683,0.6757253194548447,-8.562389815210683,1.712486525431952,-8.562389815210683,-8.562389815210683,8.562389815210683,-8.562389815210683,8.562389815210683e-06,1
6.75,-0.5923316424754709,-8.314566232011925,-8.314566232011925,2.255253203444088,0,0,6.913201162651299e-05,293.15,-8.314566232011925e-06,2.255253203444088,13.8264023253026,0.2,1.662921560968617,-1.662913246402385,1,1,-8.314566232011925,8.314566232011925,0,-8.314566232011925,-0.5923316424754709,-0.5923316424754709,-8.314566232011925,8.314566232011925,8.314566232011925e-06,-8.314566232011925,0,8.314566232011925,-0.5923316424754709,-8.314566232011925,1.662921560968617,-8.314566232011925,-8.314566232011925,8.314566232011925,-8.314566232011925,8.314566232011925e-06,1
6.9,-1.809806641476313,-7.89011295525416,-7.89011295525416,3.387837122640101,0,0,6.225388244666953e-05,293.15,-7.89011295525416e-06,3.387837122640101,12.45077648933391,0.2,1.578030481163787,-1.578022591050832,1,1,-7.89011295525416,7.89011295525416,0,-7.89011295525416,-1.809806641476313,-1.809806641476313,-7.89011295525416,7.89011295525416,7.89011295525416e-06,-7.89011295525416,0,7.89011295525416,-1.809806641476313,-7.89011295525416,1.578030481163787,-7.89011295525416,-7.89011295525416,7.89011295525416,-7.89011295525416,7.89011295525416e-06,1
7.05,-2.95125877913857,-7.30364092541542,-7.30364092541542,4.41199426786258,0,0,5.3343170767403e-05,293.15,-7.303640925415419e-06,4.41199426786258,10.6686341534806,0.2,1.460735488724009,-1.460728185083084,1,1,-7.30364092541542,7.30364092541542,0,-7.30364092541542,-2.95125877913857,-2.95125877913857,-7.30364092541542,7.30364092541542,7.303640925415419e-06,-7.30364092541542,0,7.30364092541542,-2.95125877913857,-7.30364092541542,1.460735488724009,-7.30364092541542,-7.30364092541542,7.30364092541542,-7.30364092541542,7.303640925415419e-06,1
7.2,-3.993681063829762,-6.572913873507952,-6.572913873507952,5.308270411445227,0,0,4.320319678855331e-05,293.15,-6.572913873507951e-06,5.308270411445227,8.640639357710663,0.2,1.314589347615464,-1.314582774701591,1,1,-6.572913873507952,6.572913873507952,0,-6.572913873507952,-3.993681063829762,-3.993681063829762,-6.572913873507952,6.572913873507952,6.572913873507951e-06,-6.572913873507952,0,6.572913873507952,-3.993681063829762,-6.572913873507952,1.314589347615464,-6.572913873507952,-6.572913873507952,6.572913873507952,-6.572913873507952,6.572913873507951e-06,1
7.35,-4.916937421744578,-5.718362047252766,-5.718362047252766,6.060615549557179,0,0,3.269966450346084e-05,293.15,-5.718362047252766e-06,6.060615549557179,6.539932900692169,0.2,1.1436781278126,-1.143672409450553,1,1,-5.718362047252766,5.718362047252766,0,-5.718362047252766,-4.916937421744578,-4.916937421744578,-5.718362047252766,5.718362047252766,5.718362047252766e-06,-5.718362047252766,0,5.718362047252766,-4.916937421744578,-5.718362047252766,1.1436781278126,-5.718362047252766,-5.718362047252766,5.718362047252766,-5.718362047252766,5.718362047252766e-06,1
7.5,-5.704123362172814,-4.762551422535735,-4.762551422535735,6.656638409231384,0,0,2.268189605229715e-05,293.15,-4.762551422535734e-06,6.656638409231384,4.53637921045943,0.2,0.9525150470585695,-0.9525102845071469,1,1,-4.762551422535735,4.762551422535735,0,-4.762551422535735,-5.704123362172814,-5.704123362172814,-4.762551422535735,4.762551422535735,4.762551422535734e-06,-4.762551422535735,0,4.762551422535735,-5.704123362172814,-4.762551422535735,0.9525150470585695,-4.762551422535735,-4.762551422535735,4.762551422535735,-4.762551422535735,4.762551422535734e-06,1
7.65,-6.341844426283856,-3.729621319141025,-3.729621319141025,7.087772419733381,0,0,1.391007518419124e-05,293.15,-3.729621319141025e-06,7.087772419733381,2.782015036838248,0.2,0.7459279934495242,-0.7459242638282051,1,1,-3.729621319141025,3.729621319141025,0,-3.729621319141025,-6.341844426283856,-6.341844426283856,-3.729621319141025,3.729621319141025,3.729621319141025e-06,-3.729621319141025,0,3.729621319141025,-6.341844426283856,-3.729621319141025,0.7459279934495242,-3.729621319141025,-3.729621319141025,3.729621319141025,-3.729621319141025,3.729621319141025e-06,1
7.8,-6.820408883779186,-2.644703855255779,-2.644703855255779,7.349352299534197,0,0,6.994458482004782e-06,293.15,-2.644703855255779e-06,7.349352299534197,1.398891696400957,0.2,0.5289434157550111,-0.5289407710511559,1,1,-2.644703855255779,2.644703855255779,0,-2.644703855255779,-6.820408883779186,-6.820408883779186,-2.644703855255779,2.644703855255779,2.644703855255779e-06,-2.644703855255779,0,2.644703855255779,-6.820408883779186,-2.644703855255779,0.5289434157550111,-2.644703855255779,-2.644703855255779,2.644703855255779,-2.644703855255779,2.644703855255779e-06,1
7.95,-7.13393265822883,-1.533338553427209,-1.533338553427209,7.440601902252825,0,0,2.351127119426246e-06,293.15,-1.533338553427209e-06,7.440601902252825,0.4702254238852492,0.2,0.3066692440239953,-0.3066677106854419,1,1,-1.533338553427209,1.533338553427209,0,-1.533338553427209,-7.13393265822883,-7.13393265822883,-1.533338553427209,1.533338553427209,1.533338553427209e-06,-1.533338553427209,0,1.533338553427209,-7.13393265822883,-1.533338553427209,0.3066692440239953,-1.533338553427209,-1.533338553427209,1.533338553427209,-1.533338553427209,1.533338553427209e-06,1
8.1,-7.280356987065855,-0.4208952595950201,-0.4208952595950201,7.364536459880119,0,0,1.771528195495593e-07,293.15,-4.2089525959502e-07,7.364536459880119,0.03543056390991187,0.2,0.08417947281426361,-0.08417905191900402,1,1,-0.4208952595950201,0.4208952595950201,0,-0.4208952595950201,-7.280356987065855,-7.280356987065855,-0.4208952595950201,0.4208952595950201,4.2089525959502e-07,-0.4208952595950201,0,0.4208952595950201,-7.280356987065855,-0.4208952595950201,0.08417947281426361,-0.4208952595950201,-0.4208952595950201,0.4208952595950201,-0.4208952595950201,4.2089525959502e-07,1
8.25,-7.261380875530373,0.6679821109136355,0.6679821109136355,7.127783785365534,0,0,4.462001005006364e-07,293.15,6.679821109136355e-07,7.127783785365534,0.08924002010012728,0.2,-0.133597090164838,0.1335964221827271,1,1,0.6679821109136355,-0.6679821109136355,0,0.6679821109136355,-7.261380875530373,-7.261380875530373,0.6679821109136355,-0.6679821109136355,-6.679821109136355e-07,0.6679821109136355,0,-0.6679821109136355,-7.261380875530373,0.6679821109136355,-0.133597090164838,0.6679821109136355,0.6679821109136355,-0.6679821109136355,0.6679821109136355,-6.679821109136355e-07,1
8.4,-7.082312538447774,1.709899384600047,1.709899384600047,6.74033095162838,0,0,2.92375590545562e-06,293.15,1.709899384600047e-06,6.74033095162838,0.5847511810911241,0.2,-0.3419815868193941,0.3419798769200095,1,1,1.709899384600047,-1.709899384600047,0,1.709899384600047,-7.082312538447774,-7.082312538447774,1.709899384600047,-1.709899384600047,-1.709899384600047e-06,1.709899384600047,0,-1.709899384600047,-7.082312538447774,1.709899384600047,-0.3419815868193941,1.709899384600047,1.709899384600047,-1.709899384600047,1.709899384600047,-1.709899384600047e-06,1
8.550000000000001,-6.751845222579054,2.683192754459977,2.683192754459977,6.215203988494304,0,0,7.199523357586517e-06,293.15,2.683192754459977e-06,6.215203988494304,1.439904671517304,0.2,-0.5366412340847498,0.5366385508919954,1,1,2.683192754459977,-2.683192754459977,0,2.683192754459977,-6.751845222579054,-6.751845222579054,2.683192754459977,-2.683192754459977,-2.683192754459977e-06,2.683192754459977,0,-2.683192754459977,-6.751845222579054,2.683192754459977,-0.5366412340847498,2.683192754459977,2.683192754459977,-2.683192754459977,2.683192754459977,-2.683192754459977e-06,1
8.699999999999999,-6.281764845753413,3.568356941263423,3.568356941263423,5.568089889143787,0,0,1.273317126026285e-05,293.15,3.568356941263423e-06,5.568089889143787,2.54663425205257,0.2,-0.7136749566096259,0.7136713882526846,1,1,3.568356941263423,-3.568356941263423,0,3.568356941263423,-6.281764845753413,-6.281764845753413,3.568356941263423,-3.568356941263423,-3.568356941263423e-06,3.568356941263423,0,-3.568356941263423,-6.281764845753413,3.568356941263423,-0.7136749566096259,3.568356941263423,3.568356941263423,-3.568356941263423,3.568356941263423,-3.568356941263423e-06,1
8.85,-5.686597815247301,4.348412901036341,4.348412901036341,4.816910886627131,0,0,1.890869475789929e-05,293.15,4.348412901036341e-06,4.816910886627131,3.781738951579858,0.2,-0.8696869286201694,0.8696825802072683,1,1,4.348412901036341,-4.348412901036341,0,4.348412901036341,-5.686597815247301,-5.686597815247301,4.348412901036341,-4.348412901036341,-4.348412901036341e-06,4.348412901036341,0,-4.348412901036341,-5.686597815247301,4.348412901036341,-0.8696869286201694,4.348412901036341,4.348412901036341,-4.348412901036341,4.348412901036341,-4.348412901036341e-06,1
9,-4.983208705457606,5.009208889671454,5.009208889671454,3.981361918314425,0,0,2.509217370036352e-05,293.15,5.009208889671454e-06,3.981361918314425,5.018434740072704,0.2,-1.00184678714318,1.001841777934291,1,1,5.009208889671454,-5.009208889671454,0,5.009208889671454,-4.983208705457606,-4.983208705457606,5.009208889671454,-5.009208889671454,-5.009208889671454e-06,5.009208889671454,0,-5.009208889671454,-4.983208705457606,5.009208889671454,-1.00184678714318,5.009208889671454,5.009208889671454,-5.009208889671454,5.009208889671454,-5.009208889671454e-06,1
9.15,-4.19035798976689,5.539649949002765,5.539649949002765,3.082422460316388,0,0,3.068772155748633e-05,293.15,5.539649949002765e-06,3.082422460316388,6.137544311497267,0.2,-1.107935529450502,1.107929989800553,1,1,5.539649949002765,-5.539649949002765,0,5.539649949002765,-4.19035798976689,-4.19035798976689,5.539649949002765,-5.539649949002765,-5.539649949002765e-06,5.539649949002765,0,-5.539649949002765,-4.19035798976689,5.539649949002765,-1.107935529450502,5.539649949002765,5.539649949002765,-5.539649949002765,5.539649949002765,-5.539649949002765e-06,1
9.300000000000001,-3.32823095524925,5.931853045484692,5.931853045484692,2.141854414299265,0,0,3.518688055322601e-05,293.15,5.931853045484691e-06,2.141854414299265,7.037376110645202,0.2,-1.186376540949984,1.186370609096938,1,1,5.931853045484692,-5.931853045484692,0,5.931853045484692,-3.32823095524925,-3.32823095524925,5.931853045484692,-5.931853045484692,-5.931853045484691e-06,5.931853045484692,0,-5.931853045484692,-3.32823095524925,5.931853045484692,-1.186376540949984,5.931853045484692,5.931853045484692,-5.931853045484692,5.931853045484692,-5.931853045484691e-06,1
9.449999999999999,-2.417949007899479,6.181226505979323,6.181226505979323,1.181697525477108,0,0,3.820756111822135e-05,293.15,6.181226505979323e-06,1.181697525477108,7.641512223644271,0.2,-1.236251482422371,1.236245301195865,1,1,6.181226505979323,-6.181226505979323,0,6.181226505979323,-2.417949007899479,-2.417949007899479,6.181226505979323,-6.181226505979323,-6.181226505979323e-06,6.181226505979323,0,-6.181226505979323,-2.417949007899479,6.181226505979323,-1.236251482422371,6.181226505979323,6.181226505979323,-6.181226505979323,6.181226505979323,-6.181226505979323e-06,1
9.6,-1.481074717826917,6.286474420358945,6.286474420358945,0.2237735472807079,0,0,3.951976063782733e-05,293.15,6.286474420358944e-06,0.2237735472807079,7.903952127565467,0.2,-1.257301170546209,1.257294884071789,1,1,6.286474420358945,-6.286474420358945,0,6.286474420358945,-1.481074717826917,-1.481074717826917,6.286474420358945,-6.286474420358945,-6.286474420358944e-06,6.286474420358945,0,-6.286474420358945,-1.481074717826917,6.286474420358945,-1.257301170546209,6.286474420358945,6.286474420358945,-6.286474420358945,6.286474420358945,-6.286474420358944e-06,1
