"time","plant.h1","plant.h2","der(plant.h1)","der(plant.h2)","controller.activeWaitDuration","controller.waitElapsed","controller_state_id","shutSchedule.combiTimeTable.y[1]","startSchedule.combiTimeTable.y[1]","stopSchedule.combiTimeTable.y[1]","time_s","u1Real.y","u2Real.y","u3Real.y","valve1_open_cmd","valve2_open_cmd","valve3_open_cmd","wait_remaining_s","controller.storedWaitRemaining","controller.tEnter","controller.mode","controller.resumeMode","controller.shutButton","controller.shutPulse","controller.startButton","controller.startPulse","controller.stopButton","controller.stopPulse","controller.valve1","controller.valve2","controller.valve3","controller.controller_state_id","controller.level1","controller.level2","controller.wait_remaining_s","plant.tank1_level_m","plant.tank2_level_m","plant.u1","plant.u2","plant.u3","shutSchedule.realToBoolean.u","startSchedule.realToBoolean.u","stopSchedule.realToBoolean.u","tank1_level_m","tank2_level_m","valve1CmdReal.y","valve2CmdReal.y","valve3CmdReal.y","shutSchedule.realToBoolean.y","shutSchedule.y","startSchedule.realToBoolean.y","startSchedule.y","stopSchedule.realToBoolean.y","stopSchedule.y","u1Real.u","u2Real.u","u3Real.u","valve1CmdReal.u","valve2CmdReal.u","valve3CmdReal.u"
580.5,0.04999999989499046,0.2339285721175757,0,-0.003571428571428572,0,128.4999998754854,5,0,0,0,580.5,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2339285721175757,0,0.04999999989499046,0.2339285721175757,0,0,1,0,0,0,0.04999999989499046,0.2339285721175757,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
581.4,0.04999999989499046,0.2307142864032901,0,-0.003571428571428572,0,129.3999998754854,5,0,0,0,581.4,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2307142864032901,0,0.04999999989499046,0.2307142864032901,0,0,1,0,0,0,0.04999999989499046,0.2307142864032901,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
582.3,0.04999999989499046,0.2275000006890045,0,-0.003571428571428572,0,130.2999998754854,5,0,0,0,582.3,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2275000006890045,0,0.04999999989499046,0.2275000006890045,0,0,1,0,0,0,0.04999999989499046,0.2275000006890045,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
583.2,0.04999999989499046,0.2242857149747184,0,-0.003571428571428572,0,131.1999998754854,5,0,0,0,583.2,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2242857149747184,0,0.04999999989499046,0.2242857149747184,0,0,1,0,0,0,0.04999999989499046,0.2242857149747184,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
584.1,0.04999999989499046,0.2210714292604328,0,-0.003571428571428572,0,132.0999998754854,5,0,0,0,584.1,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2210714292604328,0,0.04999999989499046,0.2210714292604328,0,0,1,0,0,0,0.04999999989499046,0.2210714292604328,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
585,0.04999999989499046,0.2178571435461472,0,-0.003571428571428572,0,132.9999998754854,5,0,0,0,585,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2178571435461472,0,0.04999999989499046,0.2178571435461472,0,0,1,0,0,0,0.04999999989499046,0.2178571435461472,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
585.9,0.04999999989499046,0.2146428578318615,0,-0.003571428571428572,0,133.8999998754854,5,0,0,0,585.9,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2146428578318615,0,0.04999999989499046,0.2146428578318615,0,0,1,0,0,0,0.04999999989499046,0.2146428578318615,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
586.8,0.04999999989499046,0.2114285721175759,0,-0.003571428571428572,0,134.7999998754854,5,0,0,0,586.8,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2114285721175759,0,0.04999999989499046,0.2114285721175759,0,0,1,0,0,0,0.04999999989499046,0.2114285721175759,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
587.7,0.04999999989499046,0.2082142864032898,0,-0.003571428571428572,0,135.6999998754854,5,0,0,0,587.7,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2082142864032898,0,0.04999999989499046,0.2082142864032898,0,0,1,0,0,0,0.04999999989499046,0.2082142864032898,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
588.6,0.04999999989499046,0.2050000006890042,0,-0.003571428571428572,0,136.5999998754854,5,0,0,0,588.6,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2050000006890042,0,0.04999999989499046,0.2050000006890042,0,0,1,0,0,0,0.04999999989499046,0.2050000006890042,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
589.5,0.04999999989499046,0.2017857149747186,0,-0.003571428571428572,0,137.4999998754854,5,0,0,0,589.5,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.2017857149747186,0,0.04999999989499046,0.2017857149747186,0,0,1,0,0,0,0.04999999989499046,0.2017857149747186,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
590.4,0.04999999989499046,0.1985714292604329,0,-0.003571428571428572,0,138.3999998754854,5,0,0,0,590.4,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1985714292604329,0,0.04999999989499046,0.1985714292604329,0,0,1,0,0,0,0.04999999989499046,0.1985714292604329,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
591.3,0.04999999989499046,0.1953571435461473,0,-0.003571428571428572,0,139.2999998754854,5,0,0,0,591.3,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1953571435461473,0,0.04999999989499046,0.1953571435461473,0,0,1,0,0,0,0.04999999989499046,0.1953571435461473,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
592.2,0.04999999989499046,0.1921428578318613,0,-0.003571428571428572,0,140.1999998754854,5,0,0,0,592.2,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1921428578318613,0,0.04999999989499046,0.1921428578318613,0,0,1,0,0,0,0.04999999989499046,0.1921428578318613,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
593.1,0.04999999989499046,0.1889285721175756,0,-0.003571428571428572,0,141.0999998754854,5,0,0,0,593.1,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1889285721175756,0,0.04999999989499046,0.1889285721175756,0,0,1,0,0,0,0.04999999989499046,0.1889285721175756,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
594,0.04999999989499046,0.18571428640329,0,-0.003571428571428572,0,141.9999998754854,5,0,0,0,594,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.18571428640329,0,0.04999999989499046,0.18571428640329,0,0,1,0,0,0,0.04999999989499046,0.18571428640329,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
594.9,0.04999999989499046,0.1825000006890044,0,-0.003571428571428572,0,142.8999998754854,5,0,0,0,594.9,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1825000006890044,0,0.04999999989499046,0.1825000006890044,0,0,1,0,0,0,0.04999999989499046,0.1825000006890044,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
595.8,0.04999999989499046,0.1792857149747187,0,-0.003571428571428572,0,143.7999998754854,5,0,0,0,595.8,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1792857149747187,0,0.04999999989499046,0.1792857149747187,0,0,1,0,0,0,0.04999999989499046,0.1792857149747187,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
596.7,0.04999999989499046,0.1760714292604327,0,-0.003571428571428572,0,144.6999998754854,5,0,0,0,596.7,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1760714292604327,0,0.04999999989499046,0.1760714292604327,0,0,1,0,0,0,0.04999999989499046,0.1760714292604327,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
597.6,0.04999999989499046,0.1728571435461471,0,-0.003571428571428572,0,145.5999998754854,5,0,0,0,597.6,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1728571435461471,0,0.04999999989499046,0.1728571435461471,0,0,1,0,0,0,0.04999999989499046,0.1728571435461471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
598.5,0.04999999989499046,0.1696428578318614,0,-0.003571428571428572,0,146.4999998754854,5,0,0,0,598.5,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1696428578318614,0,0.04999999989499046,0.1696428578318614,0,0,1,0,0,0,0.04999999989499046,0.1696428578318614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
599.4,0.04999999989499046,0.1664285721175758,0,-0.003571428571428572,0,147.3999998754854,5,0,0,0,599.4,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1664285721175758,0,0.04999999989499046,0.1664285721175758,0,0,1,0,0,0,0.04999999989499046,0.1664285721175758,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
600.3,0.04999999989499046,0.1632142864032902,0,-0.003571428571428572,0,148.2999998754854,5,0,0,0,600.3,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1632142864032902,0,0.04999999989499046,0.1632142864032902,0,0,1,0,0,0,0.04999999989499046,0.1632142864032902,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
601.2,0.04999999989499046,0.1600000006890042,0,-0.003571428571428572,0,149.1999998754854,5,0,0,0,601.2,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1600000006890042,0,0.04999999989499046,0.1600000006890042,0,0,1,0,0,0,0.04999999989499046,0.1600000006890042,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
602.1,0.04999999989499046,0.1567857149747185,0,-0.003571428571428572,0,150.0999998754854,5,0,0,0,602.1,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1567857149747185,0,0.04999999989499046,0.1567857149747185,0,0,1,0,0,0,0.04999999989499046,0.1567857149747185,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
603,0.04999999989499046,0.1535714292604329,0,-0.003571428571428572,0,150.9999998754854,5,0,0,0,603,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1535714292604329,0,0.04999999989499046,0.1535714292604329,0,0,1,0,0,0,0.04999999989499046,0.1535714292604329,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
603.9,0.04999999989499046,0.1503571435461472,0,-0.003571428571428572,0,151.8999998754854,5,0,0,0,603.9,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1503571435461472,0,0.04999999989499046,0.1503571435461472,0,0,1,0,0,0,0.04999999989499046,0.1503571435461472,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
604.8,0.04999999989499046,0.1471428578318616,0,-0.003571428571428572,0,152.7999998754854,5,0,0,0,604.8,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1471428578318616,0,0.04999999989499046,0.1471428578318616,0,0,1,0,0,0,0.04999999989499046,0.1471428578318616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
605.7,0.04999999989499046,0.1439285721175756,0,-0.003571428571428572,0,153.6999998754854,5,0,0,0,605.7,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1439285721175756,0,0.04999999989499046,0.1439285721175756,0,0,1,0,0,0,0.04999999989499046,0.1439285721175756,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
606.6,0.04999999989499046,0.1407142864032899,0,-0.003571428571428572,0,154.5999998754854,5,0,0,0,606.6,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1407142864032899,0,0.04999999989499046,0.1407142864032899,0,0,1,0,0,0,0.04999999989499046,0.1407142864032899,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
607.5,0.04999999989499046,0.1375000006890043,0,-0.003571428571428572,0,155.4999998754854,5,0,0,0,607.5,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1375000006890043,0,0.04999999989499046,0.1375000006890043,0,0,1,0,0,0,0.04999999989499046,0.1375000006890043,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
608.4,0.04999999989499046,0.1342857149747187,0,-0.003571428571428572,0,156.3999998754854,5,0,0,0,608.4,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1342857149747187,0,0.04999999989499046,0.1342857149747187,0,0,1,0,0,0,0.04999999989499046,0.1342857149747187,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
609.3,0.04999999989499046,0.131071429260433,0,-0.003571428571428572,0,157.2999998754854,5,0,0,0,609.3,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.131071429260433,0,0.04999999989499046,0.131071429260433,0,0,1,0,0,0,0.04999999989499046,0.131071429260433,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
610.2,0.04999999989499046,0.127857143546147,0,-0.003571428571428572,0,158.1999998754854,5,0,0,0,610.2,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.127857143546147,0,0.04999999989499046,0.127857143546147,0,0,1,0,0,0,0.04999999989499046,0.127857143546147,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
611.1,0.04999999989499046,0.1246428578318614,0,-0.003571428571428572,0,159.0999998754854,5,0,0,0,611.1,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1246428578318614,0,0.04999999989499046,0.1246428578318614,0,0,1,0,0,0,0.04999999989499046,0.1246428578318614,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
612,0.04999999989499046,0.1214285721175757,0,-0.003571428571428572,0,159.9999998754854,5,0,0,0,612,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1214285721175757,0,0.04999999989499046,0.1214285721175757,0,0,1,0,0,0,0.04999999989499046,0.1214285721175757,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
612.9,0.04999999989499046,0.1182142864032901,0,-0.003571428571428572,0,160.8999998754854,5,0,0,0,612.9,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1182142864032901,0,0.04999999989499046,0.1182142864032901,0,0,1,0,0,0,0.04999999989499046,0.1182142864032901,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
613.8,0.04999999989499046,0.1150000006890045,0,-0.003571428571428572,0,161.7999998754854,5,0,0,0,613.8,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1150000006890045,0,0.04999999989499046,0.1150000006890045,0,0,1,0,0,0,0.04999999989499046,0.1150000006890045,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
614.7,0.04999999989499046,0.1117857149747184,0,-0.003571428571428572,0,162.6999998754854,5,0,0,0,614.7,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1117857149747184,0,0.04999999989499046,0.1117857149747184,0,0,1,0,0,0,0.04999999989499046,0.1117857149747184,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
615.6,0.04999999989499046,0.1085714292604328,0,-0.003571428571428572,0,163.5999998754854,5,0,0,0,615.6,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1085714292604328,0,0.04999999989499046,0.1085714292604328,0,0,1,0,0,0,0.04999999989499046,0.1085714292604328,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
616.5,0.04999999989499046,0.1053571435461472,0,-0.003571428571428572,0,164.4999998754854,5,0,0,0,616.5,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1053571435461472,0,0.04999999989499046,0.1053571435461472,0,0,1,0,0,0,0.04999999989499046,0.1053571435461472,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
617.4,0.04999999989499046,0.1021428578318615,0,-0.003571428571428572,0,165.3999998754854,5,0,0,0,617.4,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.1021428578318615,0,0.04999999989499046,0.1021428578318615,0,0,1,0,0,0,0.04999999989499046,0.1021428578318615,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
618.3,0.04999999989499046,0.09892857211757589,0,-0.003571428571428572,0,166.2999998754854,5,0,0,0,618.3,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.09892857211757589,0,0.04999999989499046,0.09892857211757589,0,0,1,0,0,0,0.04999999989499046,0.09892857211757589,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
619.2,0.04999999989499046,0.09571428640328986,0,-0.003571428571428572,0,167.1999998754854,5,0,0,0,619.2,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.09571428640328986,0,0.04999999989499046,0.09571428640328986,0,0,1,0,0,0,0.04999999989499046,0.09571428640328986,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
620.1,0.04999999989499046,0.09250000068900423,0,-0.003571428571428572,0,168.0999998754854,5,0,0,0,620.1,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.09250000068900423,0,0.04999999989499046,0.09250000068900423,0,0,1,0,0,0,0.04999999989499046,0.09250000068900423,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
621,0.04999999989499046,0.0892857149747186,0,-0.003571428571428572,0,168.9999998754854,5,0,0,0,621,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.0892857149747186,0,0.04999999989499046,0.0892857149747186,0,0,1,0,0,0,0.04999999989499046,0.0892857149747186,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
621.9,0.04999999989499046,0.08607142926043296,0,-0.003571428571428572,0,169.8999998754854,5,0,0,0,621.9,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.08607142926043296,0,0.04999999989499046,0.08607142926043296,0,0,1,0,0,0,0.04999999989499046,0.08607142926043296,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
622.8,0.04999999989499046,0.08285714354614733,0,-0.003571428571428572,0,170.7999998754854,5,0,0,0,622.8,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.08285714354614733,0,0.04999999989499046,0.08285714354614733,0,0,1,0,0,0,0.04999999989499046,0.08285714354614733,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
623.7,0.04999999989499046,0.07964285783186129,0,-0.003571428571428572,0,171.6999998754854,5,0,0,0,623.7,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.07964285783186129,0,0.04999999989499046,0.07964285783186129,0,0,1,0,0,0,0.04999999989499046,0.07964285783186129,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
624.6,0.04999999989499046,0.07642857211757566,0,-0.003571428571428572,0,172.5999998754854,5,0,0,0,624.6,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.07642857211757566,0,0.04999999989499046,0.07642857211757566,0,0,1,0,0,0,0.04999999989499046,0.07642857211757566,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
625.5,0.04999999989499046,0.07321428640329002,0,-0.003571428571428572,0,173.4999998754854,5,0,0,0,625.5,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.07321428640329002,0,0.04999999989499046,0.07321428640329002,0,0,1,0,0,0,0.04999999989499046,0.07321428640329002,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
626.4,0.04999999989499046,0.07000000068900439,0,-0.003571428571428572,0,174.3999998754854,5,0,0,0,626.4,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.07000000068900439,0,0.04999999989499046,0.07000000068900439,0,0,1,0,0,0,0.04999999989499046,0.07000000068900439,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
627.3,0.04999999989499046,0.06678571497471876,0,-0.003571428571428572,0,175.2999998754854,5,0,0,0,627.3,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.06678571497471876,0,0.04999999989499046,0.06678571497471876,0,0,1,0,0,0,0.04999999989499046,0.06678571497471876,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
628.2,0.04999999989499046,0.06357142926043291,0,-0.003571428571428572,0,176.1999998754854,5,0,0,0,628.2,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.06357142926043291,0,0.04999999989499046,0.06357142926043291,0,0,1,0,0,0,0.04999999989499046,0.06357142926043291,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
629.1,0.04999999989499046,0.0603571435461473,0,-0.003571428571428572,0,177.0999998754854,5,0,0,0,629.1,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.0603571435461473,0,0.04999999989499046,0.0603571435461473,0,0,1,0,0,0,0.04999999989499046,0.0603571435461473,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
630,0.04999999989499046,0.05714285783186168,0,-0.003571428571428572,0,177.9999998754854,5,0,0,0,630,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.05714285783186168,0,0.04999999989499046,0.05714285783186168,0,0,1,0,0,0,0.04999999989499046,0.05714285783186168,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
630.9,0.04999999989499046,0.05392857211757596,0,-0.003571428571428572,0,178.8999998754854,5,0,0,0,630.9,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.05392857211757596,0,0.04999999989499046,0.05392857211757596,0,0,1,0,0,0,0.04999999989499046,0.05392857211757596,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
631.8,0.04999999989499046,0.05071428640329034,0,-0.003571428571428572,0,179.7999998754854,5,0,0,0,631.8,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.05071428640329034,0,0.04999999989499046,0.05071428640329034,0,0,1,0,0,0,0.04999999989499046,0.05071428640329034,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
632.0000002223339,0.04999999989499046,0.04999999989495474,0,-0.003571428571428572,0,180.0000000978193,5,0,0,0,632.0000002223339,0,0,1,0,0,1,0,0,452.0000001245146,6,4,0,0,0,0,0,0,0,0,1,5,0.04999999989499046,0.04999999989495474,0,0.04999999989499046,0.04999999989495474,0,0,1,0,0,0,0.04999999989499046,0.04999999989495474,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
632.0000002223339,0.04999999989499046,0.04999999989495474,0,0,8,0,6,0,0,0,632.0000002223339,0,0,0,0,0,0,8,8,632.0000002223339,7,4,0,0,0,0,0,0,0,0,0,6,0.04999999989499046,0.04999999989495474,8,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632.7,0.04999999989499046,0.04999999989495474,0,0,8,0.6999997776661075,6,0,0,0,632.7,0,0,0,0,0,0,7.300000222333892,8,632.0000002223339,7,4,0,0,0,0,0,0,0,0,0,6,0.04999999989499046,0.04999999989495474,7.300000222333892,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633.6,0.04999999989499046,0.04999999989495474,0,0,8,1.599999777666085,6,0,0,0,633.6,0,0,0,0,0,0,6.400000222333915,8,632.0000002223339,7,4,0,0,0,0,0,0,0,0,0,6,0.04999999989499046,0.04999999989495474,6.400000222333915,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634.5,0.04999999989499046,0.04999999989495474,0,0,8,2.499999777666062,6,0,0,0,634.5,0,0,0,0,0,0,5.500000222333938,8,632.0000002223339,7,4,0,0,0,0,0,0,0,0,0,6,0.04999999989499046,0.04999999989495474,5.500000222333938,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635.4,0.04999999989499046,0.04999999989495474,0,0,8,3.399999777666039,6,0,0,0,635.4,0,0,0,0,0,0,4.600000222333961,8,632.0000002223339,7,4,0,0,0,0,0,0,0,0,0,6,0.04999999989499046,0.04999999989495474,4.600000222333961,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636.3,0.04999999989499046,0.04999999989495474,0,0,8,4.299999777666017,6,0,0,0,636.3,0,0,0,0,0,0,3.700000222333983,8,632.0000002223339,7,4,0,0,0,0,0,0,0,0,0,6,0.04999999989499046,0.04999999989495474,3.700000222333983,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637.2,0.04999999989499046,0.04999999989495474,0,0,8,5.199999777666108,6,0,0,0,637.2,0,0,0,0,0,0,2.800000222333892,8,632.0000002223339,7,4,0,0,0,0,0,0,0,0,0,6,0.04999999989499046,0.04999999989495474,2.800000222333892,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0.04999999989499046,0.04999999989495474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
