"time","fanRotor.fan_speed_rad_s","der(fanRotor.fan_speed_rad_s)","aerodynamicLoad.T_aero_Nm","bearingFriction.T_friction_Nm","fanRotor.domega_dt","motor_on_cmd","motor_torque_Nm","torque_balance_residual_Nm","motorCommand.motor_on_cmd","aerodynamicLoad.omega_rad_s","bearingFriction.omega_rad_s","fanRotor.T_aero_Nm","fanRotor.T_friction_Nm","fanRotor.motor_torque_Nm","fan_speed_rad_s","motorCommand.motor_torque_Nm"
39.66,24.99999999620779,5.688308157836275e-09,0.2499999999241559,0.2499999999620779,5.688308157836275e-09,1,0.5,1.137661631567255e-10,1,24.99999999620779,24.99999999620779,0.2499999999241559,0.2499999999620779,0.5,24.99999999620779,0.5
39.72,24.99999999627459,5.588121632094101e-09,0.2499999999254917,0.2499999999627459,5.588121632094101e-09,1,0.5,1.11762432641882e-10,1,24.99999999627459,24.99999999627459,0.2499999999254917,0.2499999999627459,0.5,24.99999999627459,0.5
39.78,24.99999999634138,5.487928167458023e-09,0.2499999999268276,0.2499999999634138,5.487928167458023e-09,1,0.5,1.097585633491605e-10,1,24.99999999634138,24.99999999634138,0.2499999999268276,0.2499999999634138,0.5,24.99999999634138,0.5
39.84,24.99999999640817,5.387741641715849e-09,0.2499999999281634,0.2499999999640817,5.387741641715849e-09,1,0.5,1.07754832834317e-10,1,24.99999999640817,24.99999999640817,0.2499999999281634,0.2499999999640817,0.5,24.99999999640817,0.5
39.9,24.99999999647496,5.287555115973674e-09,0.2499999999294993,0.2499999999647496,5.287555115973674e-09,1,0.5,1.057511023194735e-10,1,24.99999999647496,24.99999999647496,0.2499999999294993,0.2499999999647496,0.5,24.99999999647496,0.5
39.96,24.99999999654175,5.1873685902315e-09,0.2499999999308351,0.2499999999654175,5.1873685902315e-09,1,0.5,1.0374737180463e-10,1,24.99999999654175,24.99999999654175,0.2499999999308351,0.2499999999654175,0.5,24.99999999654175,0.5
40.02,24.99999999660855,5.087179288931765e-09,0.249999999932171,0.2499999999660855,5.087179288931765e-09,1,0.5,1.017435857786353e-10,1,24.99999999660855,24.99999999660855,0.249999999932171,0.2499999999660855,0.5,24.99999999660855,0.5
40.08,24.99999999667534,4.986992763189591e-09,0.2499999999335068,0.2499999999667534,4.986992763189591e-09,1,0.5,9.973985526379181e-11,1,24.99999999667534,24.99999999667534,0.2499999999335068,0.2499999999667534,0.5,24.99999999667534,0.5
40.14,24.99999999674213,4.886806237447416e-09,0.2499999999348426,0.2499999999674213,4.886806237447416e-09,1,0.5,9.773612474894833e-11,1,24.99999999674213,24.99999999674213,0.2499999999348426,0.2499999999674213,0.5,24.99999999674213,0.5
40.2,24.99999999680892,4.786612772811338e-09,0.2499999999361785,0.2499999999680892,4.786612772811338e-09,1,0.5,9.573225545622677e-11,1,24.99999999680892,24.99999999680892,0.2499999999361785,0.2499999999680892,0.5,24.99999999680892,0.5
40.26,24.99999999687572,4.686426247069164e-09,0.2499999999375143,0.2499999999687572,4.686426247069164e-09,1,0.5,9.372852494138328e-11,1,24.99999999687572,24.99999999687572,0.2499999999375143,0.2499999999687572,0.5,24.99999999687572,0.5
40.32,24.99999999694251,4.58623972132699e-09,0.2499999999388501,0.2499999999694251,4.58623972132699e-09,1,0.5,9.17247944265398e-11,1,24.99999999694251,24.99999999694251,0.2499999999388501,0.2499999999694251,0.5,24.99999999694251,0.5
40.38,24.9999999970093,4.486053195584816e-09,0.249999999940186,0.249999999970093,4.486053195584816e-09,1,0.5,8.972106391169632e-11,1,24.9999999970093,24.9999999970093,0.249999999940186,0.249999999970093,0.5,24.9999999970093,0.5
40.44,24.99999999707609,4.385859730948738e-09,0.2499999999415219,0.2499999999707609,4.385859730948738e-09,1,0.5,8.771719461897476e-11,1,24.99999999707609,24.99999999707609,0.2499999999415219,0.2499999999707609,0.5,24.99999999707609,0.5
40.5,24.99999999714288,4.285673205206564e-09,0.2499999999428577,0.2499999999714288,4.285673205206564e-09,1,0.5,8.571346410413128e-11,1,24.99999999714288,24.99999999714288,0.2499999999428577,0.2499999999714288,0.5,24.99999999714288,0.5
40.56,24.99999999720967,4.18548667946439e-09,0.2499999999441935,0.2499999999720967,4.18548667946439e-09,1,0.5,8.370973358928779e-11,1,24.99999999720967,24.99999999720967,0.2499999999441935,0.2499999999720967,0.5,24.99999999720967,0.5
40.62,24.99999999727647,4.085297378164654e-09,0.2499999999455294,0.2499999999727647,4.085297378164654e-09,1,0.5,8.170594756329308e-11,1,24.99999999727647,24.99999999727647,0.2499999999455294,0.2499999999727647,0.5,24.99999999727647,0.5
40.68,24.99999999734326,3.98511085242248e-09,0.2499999999468652,0.2499999999734326,3.98511085242248e-09,1,0.5,7.97022170484496e-11,1,24.99999999734326,24.99999999734326,0.2499999999468652,0.2499999999734326,0.5,24.99999999734326,0.5
40.74,24.99999999741005,3.884924326680306e-09,0.249999999948201,0.2499999999741005,3.884924326680306e-09,1,0.5,7.769848653360611e-11,1,24.99999999741005,24.99999999741005,0.249999999948201,0.2499999999741005,0.5,24.99999999741005,0.5
40.8,24.99999999747684,3.784737800938132e-09,0.2499999999495368,0.2499999999747684,3.784737800938132e-09,1,0.5,7.569475601876263e-11,1,24.99999999747684,24.99999999747684,0.2499999999495368,0.2499999999747684,0.5,24.99999999747684,0.5
40.86,24.99999999754364,3.684544336302054e-09,0.2499999999508727,0.2499999999754364,3.684544336302054e-09,1,0.5,7.369088672604107e-11,1,24.99999999754364,24.99999999754364,0.2499999999508727,0.2499999999754364,0.5,24.99999999754364,0.5
40.92,24.99999999761043,3.584357810559879e-09,0.2499999999522086,0.2499999999761043,3.584357810559879e-09,1,0.5,7.168715621119759e-11,1,24.99999999761043,24.99999999761043,0.2499999999522086,0.2499999999761043,0.5,24.99999999761043,0.5
40.98,24.99999999767722,3.484171284817705e-09,0.2499999999535444,0.2499999999767722,3.484171284817705e-09,1,0.5,6.968342569635411e-11,1,24.99999999767722,24.99999999767722,0.2499999999535444,0.2499999999767722,0.5,24.99999999767722,0.5
41.04,24.99999999774401,3.383984759075531e-09,0.2499999999548802,0.2499999999774401,3.383984759075531e-09,1,0.5,6.767969518151062e-11,1,24.99999999774401,24.99999999774401,0.2499999999548802,0.2499999999774401,0.5,24.99999999774401,0.5
41.1,24.9999999978108,3.283792682218234e-09,0.2499999999562161,0.249999999978108,3.283792682218234e-09,1,0.5,6.567585364436468e-11,1,24.9999999978108,24.9999999978108,0.2499999999562161,0.249999999978108,0.5,24.9999999978108,0.5
41.16,24.99999999787759,3.18360615647606e-09,0.2499999999575519,0.2499999999787759,3.18360615647606e-09,1,0.5,6.36721231295212e-11,1,24.99999999787759,24.99999999787759,0.2499999999575519,0.2499999999787759,0.5,24.99999999787759,0.5
41.22,24.99999999794439,3.083419630733886e-09,0.2499999999588877,0.2499999999794439,3.083419630733886e-09,1,0.5,6.166839261467771e-11,1,24.99999999794439,24.99999999794439,0.2499999999588877,0.2499999999794439,0.5,24.99999999794439,0.5
41.28,24.99999999801118,2.983228941655369e-09,0.2499999999602236,0.2499999999801118,2.983228941655369e-09,1,0.5,5.966457883310738e-11,1,24.99999999801118,24.99999999801118,0.2499999999602236,0.2499999999801118,0.5,24.99999999801118,0.5
41.34,24.99999999807797,2.883042415913195e-09,0.2499999999615594,0.2499999999807797,2.883042415913195e-09,1,0.5,5.76608483182639e-11,1,24.99999999807797,24.99999999807797,0.2499999999615594,0.2499999999807797,0.5,24.99999999807797,0.5
41.4,24.99999999814476,2.782855890171021e-09,0.2499999999628953,0.2499999999814476,2.782855890171021e-09,1,0.5,5.565711780342042e-11,1,24.99999999814476,24.99999999814476,0.2499999999628953,0.2499999999814476,0.5,24.99999999814476,0.5
41.46,24.99999999821155,2.682669364428847e-09,0.2499999999642311,0.2499999999821155,2.682669364428847e-09,1,0.5,5.365338728857694e-11,1,24.99999999821155,24.99999999821155,0.2499999999642311,0.2499999999821155,0.5,24.99999999821155,0.5
41.52,24.99999999827835,2.58247728757155e-09,0.249999999965567,0.2499999999827835,2.58247728757155e-09,1,0.5,5.164954575143099e-11,1,24.99999999827835,24.99999999827835,0.249999999965567,0.2499999999827835,0.5,24.99999999827835,0.5
41.58,24.99999999834514,2.482290761829375e-09,0.2499999999669028,0.2499999999834514,2.482290761829375e-09,1,0.5,4.964581523658751e-11,1,24.99999999834514,24.99999999834514,0.2499999999669028,0.2499999999834514,0.5,24.99999999834514,0.5
41.64,24.99999999841193,2.382104236087201e-09,0.2499999999682386,0.2499999999841193,2.382104236087201e-09,1,0.5,4.764208472174403e-11,1,24.99999999841193,24.99999999841193,0.2499999999682386,0.2499999999841193,0.5,24.99999999841193,0.5
41.7,24.99999999847872,2.281910771451123e-09,0.2499999999695745,0.2499999999847873,2.281910771451123e-09,1,0.5,4.563821542902247e-11,1,24.99999999847872,24.99999999847872,0.2499999999695745,0.2499999999847873,0.5,24.99999999847872,0.5
41.76,24.99999999854552,2.181724245708949e-09,0.2499999999709103,0.2499999999854552,2.181724245708949e-09,1,0.5,4.363448491417898e-11,1,24.99999999854552,24.99999999854552,0.2499999999709103,0.2499999999854552,0.5,24.99999999854552,0.5
41.82,24.99999999861231,2.081537719966775e-09,0.2499999999722461,0.2499999999861231,2.081537719966775e-09,1,0.5,4.16307543993355e-11,1,24.99999999861231,24.99999999861231,0.2499999999722461,0.2499999999861231,0.5,24.99999999861231,0.5
41.88,24.9999999986791,1.981351194224601e-09,0.249999999973582,0.249999999986791,1.981351194224601e-09,1,0.5,3.962702388449202e-11,1,24.9999999986791,24.9999999986791,0.249999999973582,0.249999999986791,0.5,24.9999999986791,0.5
41.94,24.99999999874589,1.881160505146084e-09,0.2499999999749179,0.2499999999874589,1.881160505146084e-09,1,0.5,3.762321010292169e-11,1,24.99999999874589,24.99999999874589,0.2499999999749179,0.2499999999874589,0.5,24.99999999874589,0.5
42,24.99999999881268,1.78097397940391e-09,0.2499999999762537,0.2499999999881268,1.78097397940391e-09,1,0.5,3.561947958807821e-11,1,24.99999999881268,24.99999999881268,0.2499999999762537,0.2499999999881268,0.5,24.99999999881268,0.5
42.06,24.99999999887947,1.680787453661736e-09,0.2499999999775895,0.2499999999887947,1.680787453661736e-09,1,0.5,3.361574907323472e-11,1,24.99999999887947,24.99999999887947,0.2499999999775895,0.2499999999887947,0.5,24.99999999887947,0.5
42.12,24.99999999894627,1.580598152362001e-09,0.2499999999789254,0.2499999999894627,1.580598152362001e-09,1,0.5,3.161196304724001e-11,1,24.99999999894627,24.99999999894627,0.2499999999789254,0.2499999999894627,0.5,24.99999999894627,0.5
42.18,24.99999999901306,1.480411626619826e-09,0.2499999999802612,0.2499999999901306,1.480411626619826e-09,1,0.5,2.960823253239653e-11,1,24.99999999901306,24.99999999901306,0.2499999999802612,0.2499999999901306,0.5,24.99999999901306,0.5
42.24,24.99999999907985,1.380225100877652e-09,0.249999999981597,0.2499999999907985,1.380225100877652e-09,1,0.5,2.760450201755305e-11,1,24.99999999907985,24.99999999907985,0.249999999981597,0.2499999999907985,0.5,24.99999999907985,0.5
42.3,24.99999999914664,1.280038575135478e-09,0.2499999999829328,0.2499999999914664,1.280038575135478e-09,1,0.5,2.560077150270956e-11,1,24.99999999914664,24.99999999914664,0.2499999999829328,0.2499999999914664,0.5,24.99999999914664,0.5
42.36,24.99999999921344,1.179842334941839e-09,0.2499999999842688,0.2499999999921344,1.179842334941839e-09,1,0.5,2.359684669883677e-11,1,24.99999999921344,24.99999999921344,0.2499999999842688,0.2499999999921344,0.5,24.99999999921344,0.5
42.42,24.9999999992584,1.112407388426107e-09,0.2499999999851679,0.249999999992584,1.112407388426107e-09,1,0.5,2.224814776852213e-11,1,24.9999999992584,24.9999999992584,0.2499999999851679,0.249999999992584,0.5,24.9999999992584,0.5
42.48,24.99999999925999,1.11001624558682e-09,0.2499999999851998,0.2499999999925999,1.11001624558682e-09,1,0.5,2.22003249117364e-11,1,24.99999999925999,24.99999999925999,0.2499999999851998,0.2499999999925999,0.5,24.99999999925999,0.5
42.54,24.99999999926158,1.107626490526314e-09,0.2499999999852317,0.2499999999926158,1.107626490526314e-09,1,0.5,2.215252981052629e-11,1,24.99999999926158,24.99999999926158,0.2499999999852317,0.2499999999926158,0.5,24.99999999926158,0.5
42.6,24.99999999926317,1.105235347687028e-09,0.2499999999852635,0.2499999999926318,1.105235347687028e-09,1,0.5,2.210470695374056e-11,1,24.99999999926317,24.99999999926317,0.2499999999852635,0.2499999999926318,0.5,24.99999999926317,0.5
42.66,24.99999999926477,1.102846980405303e-09,0.2499999999852954,0.2499999999926477,1.102846980405303e-09,1,0.5,2.205693960810606e-11,1,24.99999999926477,24.99999999926477,0.2499999999852954,0.2499999999926477,0.5,24.99999999926477,0.5
42.72,24.99999999926636,1.100455837566017e-09,0.2499999999853272,0.2499999999926636,1.100455837566017e-09,1,0.5,2.200911675132033e-11,1,24.99999999926636,24.99999999926636,0.2499999999853272,0.2499999999926636,0.5,24.99999999926636,0.5
42.78,24.99999999926796,1.09806330694795e-09,0.2499999999853592,0.2499999999926796,1.09806330694795e-09,1,0.5,2.196126613895899e-11,1,24.99999999926796,24.99999999926796,0.2499999999853592,0.2499999999926796,0.5,24.99999999926796,0.5
42.84,24.99999999926955,1.095674939666225e-09,0.249999999985391,0.2499999999926955,1.095674939666225e-09,1,0.5,2.191349879332449e-11,1,24.99999999926955,24.99999999926955,0.249999999985391,0.2499999999926955,0.5,24.99999999926955,0.5
42.9,24.99999999927114,1.093285184605719e-09,0.2499999999854229,0.2499999999927114,1.093285184605719e-09,1,0.5,2.186570369211438e-11,1,24.99999999927114,24.99999999927114,0.2499999999854229,0.2499999999927114,0.5,24.99999999927114,0.5
42.96,24.99999999927273,1.090896817323994e-09,0.2499999999854547,0.2499999999927273,1.090896817323994e-09,1,0.5,2.181793634647988e-11,1,24.99999999927273,24.99999999927273,0.2499999999854547,0.2499999999927273,0.5,24.99999999927273,0.5
43.02,24.99999999927433,1.088504286705927e-09,0.2499999999854866,0.2499999999927433,1.088504286705927e-09,1,0.5,2.177008573411854e-11,1,24.99999999927433,24.99999999927433,0.2499999999854866,0.2499999999927433,0.5,24.99999999927433,0.5
43.08,24.99999999927592,1.086115919424202e-09,0.2499999999855184,0.2499999999927592,1.086115919424202e-09,1,0.5,2.172231838848404e-11,1,24.99999999927592,24.99999999927592,0.2499999999855184,0.2499999999927592,0.5,24.99999999927592,0.5
43.14,24.99999999927752,1.083724776584916e-09,0.2499999999855503,0.2499999999927752,1.083724776584916e-09,1,0.5,2.167449553169831e-11,1,24.99999999927752,24.99999999927752,0.2499999999855503,0.2499999999927752,0.5,24.99999999927752,0.5
43.2,24.99999999927911,1.081337797081972e-09,0.2499999999855821,0.2499999999927911,1.081337797081972e-09,1,0.5,2.162675594163943e-11,1,24.99999999927911,24.99999999927911,0.2499999999855821,0.2499999999927911,0.5,24.99999999927911,0.5
43.26,24.9999999992807,1.078943878685124e-09,0.2499999999856141,0.249999999992807,1.078943878685124e-09,1,0.5,2.157887757370247e-11,1,24.9999999992807,24.9999999992807,0.2499999999856141,0.249999999992807,0.5,24.9999999992807,0.5
43.32,24.99999999928229,1.076556899182179e-09,0.2499999999856459,0.249999999992823,1.076556899182179e-09,1,0.5,2.153113798364359e-11,1,24.99999999928229,24.99999999928229,0.2499999999856459,0.249999999992823,0.5,24.99999999928229,0.5
43.38,24.99999999928389,1.074162980785331e-09,0.2499999999856778,0.2499999999928389,1.074162980785331e-09,1,0.5,2.148325961570663e-11,1,24.99999999928389,24.99999999928389,0.2499999999856778,0.2499999999928389,0.5,24.99999999928389,0.5
43.44,24.99999999928548,1.071774613503607e-09,0.2499999999857097,0.2499999999928548,1.071774613503607e-09,1,0.5,2.143549227007213e-11,1,24.99999999928548,24.99999999928548,0.2499999999857097,0.2499999999928548,0.5,24.99999999928548,0.5
43.5,24.99999999928708,1.069382082885539e-09,0.2499999999857415,0.2499999999928708,1.069382082885539e-09,1,0.5,2.138764165771079e-11,1,24.99999999928708,24.99999999928708,0.2499999999857415,0.2499999999928708,0.5,24.99999999928708,0.5
43.56,24.99999999928867,1.066996491161376e-09,0.2499999999857734,0.2499999999928867,1.066996491161376e-09,1,0.5,2.133992982322752e-11,1,24.99999999928867,24.99999999928867,0.2499999999857734,0.2499999999928867,0.5,24.99999999928867,0.5
43.62,24.99999999929026,1.064601184985747e-09,0.2499999999858053,0.2499999999929026,1.064601184985747e-09,1,0.5,2.129202369971495e-11,1,24.99999999929026,24.99999999929026,0.2499999999858053,0.2499999999929026,0.5,24.99999999929026,0.5
43.68,24.99999999929186,1.062215593261584e-09,0.2499999999858371,0.2499999999929186,1.062215593261584e-09,1,0.5,2.124431186523168e-11,1,24.99999999929186,24.99999999929186,0.2499999999858371,0.2499999999929186,0.5,24.99999999929186,0.5
43.74,24.99999999929345,1.059823062643517e-09,0.249999999985869,0.2499999999929345,1.059823062643517e-09,1,0.5,2.119646125287034e-11,1,24.99999999929345,24.99999999929345,0.249999999985869,0.2499999999929345,0.5,24.99999999929345,0.5
43.8,24.99999999929504,1.057437470919353e-09,0.2499999999859008,0.2499999999929504,1.057437470919353e-09,1,0.5,2.114874941838707e-11,1,24.99999999929504,24.99999999929504,0.2499999999859008,0.2499999999929504,0.5,24.99999999929504,0.5
43.86,24.99999999929664,1.055042164743725e-09,0.2499999999859328,0.2499999999929664,1.055042164743725e-09,1,0.5,2.110084329487449e-11,1,24.99999999929664,24.99999999929664,0.2499999999859328,0.2499999999929664,0.5,24.99999999929664,0.5
43.92,24.99999999929823,1.052656573019561e-09,0.2499999999859646,0.2499999999929823,1.052656573019561e-09,1,0.5,2.105313146039123e-11,1,24.99999999929823,24.99999999929823,0.2499999999859646,0.2499999999929823,0.5,24.99999999929823,0.5
43.98,24.99999999929982,1.050262654622713e-09,0.2499999999859965,0.2499999999929982,1.050262654622713e-09,1,0.5,2.100525309245427e-11,1,24.99999999929982,24.99999999929982,0.2499999999859965,0.2499999999929982,0.5,24.99999999929982,0.5
44.04,24.99999999930142,1.04787706289855e-09,0.2499999999860283,0.2499999999930142,1.04787706289855e-09,1,0.5,2.0957541257971e-11,1,24.99999999930142,24.99999999930142,0.2499999999860283,0.2499999999930142,0.5,24.99999999930142,0.5
44.1,24.99999999930301,1.045481756722921e-09,0.2499999999860602,0.2499999999930301,1.045481756722921e-09,1,0.5,2.090963513445843e-11,1,24.99999999930301,24.99999999930301,0.2499999999860602,0.2499999999930301,0.5,24.99999999930301,0.5
44.16,24.9999999993046,1.043096164998758e-09,0.2499999999860921,0.249999999993046,1.043096164998758e-09,1,0.5,2.086192329997516e-11,1,24.9999999993046,24.9999999993046,0.2499999999860921,0.249999999993046,0.5,24.9999999993046,0.5
44.22,24.9999999993062,1.040700858823129e-09,0.249999999986124,0.249999999993062,1.040700858823129e-09,1,0.5,2.081401717646258e-11,1,24.9999999993062,24.9999999993062,0.249999999986124,0.249999999993062,0.5,24.9999999993062,0.5
44.28,24.99999999930779,1.038315267098966e-09,0.2499999999861558,0.2499999999930779,1.038315267098966e-09,1,0.5,2.076630534197932e-11,1,24.99999999930779,24.99999999930779,0.2499999999861558,0.2499999999930779,0.5,24.99999999930779,0.5
